date	rain	min_temp	max_temp
2024-04-15	60.0		
2024-04-18	29.5		
2024-05-24	40.0		
2024-05-31	11.0		
2024-06-04	17.5		
2024-06-06	4.5		
2024-06-30	1.5		
2024-07-12	1.0		
2024-07-19	3.0		
2024-07-22	2.5		
2024-07-24	2.5		
2024-07-25	2.0		
2024-08-21	107.0		
2025-01-24	20.0		
2025-01-26	23.5		
2025-01-27	2.5		
2025-03-04	12.5		
2025-03-22	23.5		
2025-03-26	61.0		
2025-03-27	59.0		
2025-04-04	82.5		
2025-04-19	2.5		
2025-04-27	49.5		
2025-05-03	38.0		
2025-07-10	5.0		
2025-07-15	6.5		
2025-07-26	33.0		
2025-07-31	0.5		
2025-08-10	0.5		
2025-08-13	28.5		
2025-08-15	8.0		
2025-08-18	18.0		
2025-08-24	4.5		
2025-08-25	0.5		
2025-08-27	6.0		
2025-09-14	2.5		
2025-09-17	31.0		
2025-09-29	8.5		
2025-10-20	84.5		
2025-11-03	0.5		
2025-11-09	23.5		
2026-05-15	131.0		
2026-05-17	30.5		
2026-05-20	20.0		
2026-05-21	17.0		
2026-05-22	206.0		
2026-05-24	2.5		
2026-07-21	9.5		
2026-08-21	15.5		
