date	rain	min_temp	max_temp
2019-02-10	92.0		
2019-10-04	77.2		
2019-11-25	37.0		
2020-05-15	28.7		
2020-09-28	10.5		
2021-01-14	23.7		
2021-09-02	33.5		
2021-09-04	13.5		
2021-09-09	10.0		
2021-10-04	23.5		
2021-10-17	17.4		
2021-10-20	7.3		
2021-10-22	19.7		
2021-10-23	55.0		
2021-10-27	61.5		
2021-10-31	77.2		
2021-11-14	25.2		
2021-11-15	40.8		
2021-11-19	9.9		
2021-11-24	84.2		
2021-11-27	36.8		
2021-11-28	73.6		
2021-12-03	67.5		
2021-12-07	65.5		
2022-02-21	0.3		
2022-03-08	15.3		
2022-03-23	29.8		
2022-03-25	5.5		
2022-03-30	54.0		
2022-04-01	37.8		
2022-04-01	20.2		
2022-04-03	2.8		
2022-04-04	62.1		
2022-04-10	108.5		
2022-04-15	5.0		
2022-04-18	8.7		
2022-04-21	47.1		
2022-04-29	64.4		
2022-05-17	7.8		
2022-05-29	6.6		
2022-06-08	5.1		
2022-06-12	10.1		
2022-06-23	2.0		
2022-07-20	44.1		
2022-07-23	5.0		
2022-07-26	109.5		
2022-07-30	36.0		
2022-08-16	0.1		
2022-08-31	67.0		
2022-09-26	17.5		
2022-09-29	3.1		
2022-10-06	6.3		
2022-10-12	54.0		
2022-10-31	43.5		
2022-11-15	71.1		
2022-11-25	3.7		
2022-12-06	26.1		
2022-12-14	2.3		
2023-02-20	53.1		
2023-03-02	3.7		
2023-03-20	121.0		
2023-03-22	39.0		
2023-03-24	25.5		
2023-05-04	40.8		
2023-05-30	48.9		
2023-06-12	10.1		
2023-09-21	1.2		
2023-10-11	68.0		
2023-10-13	34.9		
2023-10-16	25.2		
2023-10-25	125.5		
2023-10-31	43.3		
2023-11-03	72.4		
2023-11-15	93.9		
2023-11-17	73.9		
2024-01-05	1.4		
2024-02-01	32.5		
2024-04-01	38.4		
2024-04-19	27.9		
2024-05-31	10.5		
2024-08-05	22.8		
2024-10-09	69.1		
2024-10-22	42.1		
2024-10-30	24.7		
2024-11-04	53.9		
2024-12-23	20.2		
2025-01-27	8.5		
2025-03-03	93.5		
2025-03-27	36.1		
2025-04-09	54.0		
2025-07-31	3.9		
