date	rain	min_temp	max_temp
2019-02-20	25.0		
2019-11-23	38.5		
2019-12-24	23.5		
2020-01-22	38.5		
2020-09-28	7.0		
2021-06-28	18.5		
2021-06-30	5.0		
2021-07-02	71.0		
2021-07-03	2.5		
2021-07-04	3.5		
2021-07-24	16.5		
2021-07-26	30.0		
2021-07-28	5.0		
2021-07-29	9.5		
2021-08-07	17.0		
2021-08-18	10.5		
2021-08-25	10.5		
2021-08-27	31.5		
2021-09-04	14.5		
2021-09-08	5.0		
2021-09-09	5.0		
2021-09-10	1.0		
2021-09-11	6.5		
2021-09-14	13.5		
2021-09-15	5.5		
2021-09-16	25.0		
2021-09-21	52.5		
2021-09-22	33.0		
2021-10-02	75.5		
2021-10-07	4.5		
2021-10-09	9.5		
2021-10-18	7.5		
2021-10-19	2.0		
2021-10-21	53.0		
2021-10-30	32.5		
2021-11-01	85.0		
2021-11-20	37.0		
2021-12-14	77.0		
2022-01-04	82.0		
2022-01-08	27.0		
2022-01-17	13.0		
2022-01-25	20.5		
2022-03-09	27.0		
2022-03-14	10.0		
2022-03-19	15.0		
2022-03-21	4.5		
2022-04-09	54.0		
2022-04-10	53.0		
2022-04-11	57.5		
2022-04-19	33.0		
2022-04-23	37.8		
2022-05-02	85.0		
2022-05-03	0.5		
2022-05-04	0.5		
2022-05-05	19.5		
2022-05-06	47.0		
2022-05-13	69.0		
2022-05-14	58.5		
2022-05-15	19.0		
2022-05-23	12.0		
2022-05-28	22.2		
2022-05-30	38.0		
2022-06-01	79.5		
2022-06-04	6.0		
2022-06-05	3.5		
2022-06-08	8.8		
2022-06-11	1.2		
2022-06-13	4.2		
2022-06-23	10.0		
2022-07-17	1.2		
2022-08-08	3.0		
2022-08-09	0.6		
2022-08-17	0.3		
2022-09-01	95.0		
2022-09-02	16.2		
2022-09-03	4.7		
2022-09-05	46.3		
2022-09-14	3.0		
2022-09-19	1.6		
2022-09-21	1.0		
2022-09-29	3.5		
2022-10-07	6.4		
2022-10-13	61.0		
2022-10-14	132.0		
2022-10-16	11.8		
2022-10-19	36.5		
2022-11-10	34.5		
2022-12-03	63.0		
2022-12-04	56.7		
2022-12-11	23.9		
2022-12-12	7.5		
2022-12-16	3.8		
2023-01-25	15.0		
2023-01-27	1.0		
2023-02-25	28.5		
2023-04-11	10.0		
2023-04-16	49.2		
2023-05-07	37.6		
2023-05-10	26.5		
2023-08-02	60.8		
2023-08-15	2.2		
2023-08-19	7.4		
2023-09-06	50.0		
2023-09-08	37.7		
2023-09-09	11.7		
2023-09-12	34.7		
2023-09-19	16.2		
2023-09-20	99.0		
2023-09-21	2.4		
2023-09-22	45.5		
2023-09-23	67.0		
2023-09-25	11.0		
2023-11-07	43.2		
2023-11-23	104.8		
2023-11-24	18.1		
2023-11-29	85.6		
2023-12-04	74.6		
2023-12-11	88.6		
2024-01-05	14.0		
2024-01-12	1.5		
2024-01-22	3.0		
2024-02-06	39.0		
