date	rain	min_temp	max_temp
2019-10-30	80.0		
2019-12-03	70.1		
2020-05-15	24.5		
2021-07-02	44.0		
2021-08-18	22.5		
2021-10-30	27.0		
2021-12-04	12.0		
2021-12-22	18.0		
2021-12-23	23.0		
2021-12-24	4.5		
2022-01-06	51.0		
2022-01-15	2.5		
2022-01-27	5.0		
2022-02-23	3.5		
2022-03-07	6.5		
2022-03-09	66.8		
2022-04-18	29.0		
2022-04-25	9.3		
2022-06-24	12.1		
2022-10-27	15.4		
2022-10-31	72.0		
2022-11-28	27.5		
2022-11-30	2.6		
2022-12-15	24.2		
2023-01-17	48.0		
2023-01-21	2.4		
2023-01-25	20.3		
2023-01-26	1.7		
2023-02-10	2.0		
2023-02-11	19.0		
2023-03-16	6.0		
2023-03-22	15.2		
2023-05-03	54.0		
2023-07-11	10.8		
2023-09-14	29.9		
2023-09-16	1.2		
2023-09-19	14.0		
2023-10-26	23.0		
2023-10-27	5.8		
2023-11-17	57.5		
2023-12-21	14.9		
2024-01-04	23.5		
2024-01-05	54.0		
2024-02-02	38.6		
2024-03-09	18.5		
2024-03-15	4.6		
2024-03-27	14.0		
2024-06-06	4.2		
2024-06-07	35.0		
2025-03-28	25.3		
2025-04-19	31.0		
