date	rain	min_temp	max_temp
2018-11-04	8.4		
2019-02-04	19.2		
2019-11-06	12.6		
2021-07-06	57.5		
2021-10-22	17.9		
2021-10-23	92.3		
2021-10-30	22.4		
2021-11-18	72.6		
2022-02-20	22.3		
2022-03-24	34.4		
2022-03-26	13.2		
2022-04-09	45.3		
2022-04-12	20.1		
2022-04-13	70.2		
2022-04-15	34.7		
2022-07-29	36.0		
2022-07-31	26.3		
2022-08-30	21.8		
2022-09-26	34.4		
2022-10-21	70.8		
2022-12-04	24.3		
2022-12-10	17.1		
2022-12-12	7.1		
2022-12-13	10.4		
2023-03-23	31.1		
2023-05-09	32.9		
2023-05-30	31.4		
2023-10-09	27.9		
2023-10-10	29.3		
2023-10-15	31.8		
2023-10-25	58.2		
2023-11-04	81.5		
2023-11-05	25.4		
2023-11-19	48.5		
2023-12-03	8.7		
2023-12-26	3.6		
2023-12-27	28.8		
2024-01-07	13.7		
2024-01-11	100.5		
2024-01-19	57.2		
2024-05-15	134.5		
2024-05-19	76.0		
2024-10-16	24.1		
2024-11-03	47.8		
2024-11-08	43.0		
2025-01-19	90.5		
2025-01-31	17.3		
2025-03-01	99.4		
2025-03-21	14.5		
2025-04-23	66.8		
2025-04-27	50.6		
2025-10-04	9.8		
