date	rain	min_temp	max_temp
2025-09-08	14.5		
2025-09-12	6.0		
2025-09-15	9.0		
2025-10-06	9.5		
2025-11-13	78.5		
2025-11-16	23.5		
2025-11-17	86.5		
2025-11-24	127.5		
2025-11-29	151.5		
2025-11-30	31.5		
2025-12-01	2.5		
2026-01-10	21.0		
