date	rain	min_temp	max_temp
2021-09-25	69.4		
2021-10-23	105.2		
2021-11-02	36.9		
2021-11-14	12.0		
2021-11-19	7.4		
2021-12-06	34.0		
2021-12-10	2.8		
2022-01-03	61.7		
2022-02-13	82.5		
2022-03-07	3.3		
2022-04-30	7.5		
2022-07-19	30.5		
2022-07-20	36.6		
2022-09-02	26.0		
2022-10-10	60.0		
2023-02-07	87.0		
2023-05-08	17.0		
2023-05-09	42.0		
2023-08-15	0.0		
2023-08-16	0.0		
2023-08-18	0.0		
2023-08-20	0.0		
2023-08-21	0.0		
2023-08-25	0.0		
2023-08-26	0.0		
2023-08-27	0.0		
2023-09-10	0.0		
2023-11-04	89.0		
2023-12-15	87.5		
2023-12-27	25.2		
2024-01-04	0.0		
2024-01-15	0.0		
2024-01-17	0.0		
2024-01-22	0.0		
2024-01-25	0.0		
2024-02-04	0.0		
2024-02-12	0.0		
2024-02-20	0.0		
2024-02-22	0.0		
