date	rain	min_temp	max_temp
2018-11-04	32.6		
2018-11-19	63.8		
2019-06-23	6.8		
2019-11-19	31.8		
2019-12-24	27.2		
2020-05-15	13.5		
2020-05-25	45.8		
2021-07-10	88.7		
2021-07-17	12.2		
2021-08-06	8.4		
2021-08-09	114.2		
2021-08-10	27.8		
2021-08-12	32.1		
2021-08-13	20.6		
2021-08-29	24.2		
2021-08-30	32.8		
2021-09-06	40.1		
2021-09-07	16.1		
2021-09-11	7.6		
2021-10-31	81.2		
2021-11-07	68.2		
2021-11-10	88.4		
2021-11-14	18.8		
2021-11-16	35.8		
2021-11-30	22.6		
2022-01-08	15.2		
2022-01-15	1.8		
2022-01-25	2.8		
2022-03-12	21.8		
2023-04-25	87.3		
2023-07-13	4.6		
