date	rain	min_temp	max_temp
2021-07-14	0.0		
2021-07-20	0.0		
2021-07-21	0.0		
2021-07-30	0.0		
2021-07-31	0.0		
2021-08-03	0.0		
2021-08-20	0.0		
2021-09-01	0.0		
2021-09-10	0.0		
2021-09-24	47.0		
2021-09-26	32.0		
2021-10-03	11.4		
2021-10-04	76.8		
2021-10-08	0.0		
2021-10-19	0.0		
2021-10-31	67.2		
2021-11-08	84.1		
2021-11-12	31.0		
2021-11-21	0.0		
2021-11-22	0.0		
2021-11-23	12.0		
2021-11-25	59.8		
2021-12-08	0.0		
2021-12-10	16.4		
2021-12-18	28.5		
2021-12-20	0.0		
2021-12-22	0.0		
2021-12-27	0.0		
2021-12-28	0.0		
2021-12-29	0.0		
2022-01-01	24.6		
2022-01-06	35.0		
2022-01-12	8.2		
2022-01-14	0.0		
2022-01-15	0.0		
2022-01-16	0.0		
2022-01-20	0.0		
2022-01-21	0.0		
2022-01-22	0.0		
2022-01-23	0.0		
2022-01-24	0.0		
2022-01-27	0.0		
2022-02-06	0.0		
2022-02-07	0.0		
2022-02-08	0.0		
2022-02-12	17.6		
2022-02-14	35.6		
2022-02-16	0.0		
2022-02-17	0.0		
2022-03-01	0.0		
2022-03-02	0.0		
2022-03-04	25.6		
2022-03-10	0.0		
2022-03-15	0.0		
2022-03-17	0.0		
2022-03-21	0.0		
2022-03-27	0.0		
2022-04-16	0.0		
2022-04-30	7.3		
2022-05-08	0.0		
2022-05-09	0.0		
2022-05-10	7.0		
2022-06-05	0.0		
2022-06-14	0.0		
2022-07-12	0.0		
2022-07-23	15.2		
2022-07-24	11.3		
2022-08-07	0.0		
2022-08-09	0.0		
2022-08-10	0.0		
2022-08-11	0.0		
2022-08-16	0.0		
2022-08-21	0.0		
2022-08-29	74.0		
2022-09-04	0.0		
2022-09-14	0.0		
2022-09-16	0.0		
2022-09-17	0.0		
2022-09-18	0.0		
2022-09-19	0.0		
2022-09-22	0.0		
2022-09-23	0.0		
2022-09-25	0.0		
2022-09-29	18.7		
2022-10-31	130.0		
2022-11-01	91.0		
2023-01-21	0.0		
2023-02-02	108.3		
2023-02-09	0.0		
2023-02-10	0.0		
2023-02-11	0.0		
2023-02-12	0.0		
2023-02-13	0.0		
2023-02-14	0.0		
2023-02-15	0.0		
2023-02-16	0.0		
2023-02-23	0.0		
2023-04-11	0.0		
2023-04-12	0.0		
2023-04-13	0.0		
2023-04-14	0.0		
2023-04-15	0.0		
2023-04-21	11.2		
2023-05-02	54.1		
2023-05-06	1.7		
2023-05-07	30.0		
2023-08-23	11.0		
2023-09-18	46.8		
2023-11-07	42.7		
2023-11-14	76.4		
2023-12-01	49.6		
2023-12-02	55.2		
2023-12-10	14.4		
2023-12-15	139.9		
2023-12-21	25.2		
2023-12-24	41.2		
