date	rain	min_temp	max_temp
2019-02-11	76.0		
2019-10-04	60.0		
2019-11-06	16.4		
2021-07-06	50.5		
2021-07-12	3.3		
2021-07-13	3.4		
2021-07-24	23.7		
2021-08-14	1.2		
2021-08-30	30.2		
2021-09-07	20.0		
2021-10-08	1.4		
2021-10-16	6.9		
2021-10-18	6.2		
2021-11-27	69.1		
2021-12-03	18.6		
2021-12-04	12.2		
2021-12-06	26.2		
2021-12-20	9.5		
2021-12-23	1.5		
2022-01-13	25.4		
2022-01-15	2.5		
2022-02-11	34.0		
2022-02-14	44.1		
2022-02-15	12.0		
2022-02-28	7.0		
2022-03-07	2.7		
2022-03-08	22.7		
2022-03-12	59.0		
2022-03-28	11.7		
2022-04-01	5.1		
2022-04-09	47.0		
2022-04-22	15.1		
2022-04-26	16.0		
2022-04-27	26.5		
2022-04-30	18.5		
2022-05-13	66.3		
2022-05-14	53.5		
2022-05-17	45.0		
2022-05-18	29.9		
2022-05-19	19.0		
2022-06-03	13.0		
2022-06-06	6.9		
2022-07-14	1.5		
2022-07-15	6.0		
2022-07-27	29.0		
2022-08-05	13.4		
2022-08-06	7.4		
2022-08-08	2.5		
2022-08-25	2.5		
2022-09-26	22.1		
2022-10-03	51.0		
2022-11-16	40.4		
2022-11-17	23.0		
2022-11-28	25.8		
2022-11-30	19.2		
2023-03-24	19.2		
2023-04-01	5.9		
2023-04-15	11.0		
2023-05-08	36.1		
2023-05-30	24.5		
2023-09-16	0.1		
2023-09-19	13.6		
2023-10-11	78.2		
2023-10-19	79.5		
2023-10-26	37.2		
2023-10-27	0.6		
2023-11-07	33.8		
2023-11-17	37.9		
2023-11-18	33.2		
2023-11-22	68.2		
2024-01-04	7.9		
2024-01-05	20.5		
2024-01-06	14.4		
2024-01-08	120.6		
2024-01-12	7.5		
2024-01-29	4.2		
2024-01-31	52.1		
2024-02-02	55.2		
2024-02-03	4.2		
2024-02-05	30.1		
2024-02-22	1.0		
2024-02-24	24.0		
2024-03-07	42.5		
2024-03-09	7.8		
2024-03-15	4.0		
2024-03-16	17.6		
2024-03-30	1.5		
2024-04-01	25.0		
2024-04-02	47.2		
2024-04-06	5.9		
2024-04-29	12.0		
2024-07-15	14.9		
2024-09-19	5.0		
2024-11-19	63.3		
2025-01-17	26.0		
2025-01-30	26.0		
2025-03-24	4.3		
2025-03-28	42.0		
2025-04-16	6.9		
2025-04-17	17.3		
2025-05-02	2.2		
2025-07-21	14.2		
