date	rain	min_temp	max_temp
2021-07-10	271.2		
2021-07-23	16.5		
2021-07-29	42.0		
2021-08-12	71.6		
2021-08-15	2.0		
2021-08-25	12.8		
2021-09-25	70.5		
2021-09-28	28.3		
2021-10-03	28.7		
2021-10-13	22.3		
2021-11-14	22.3		
2021-12-02	92.3		
2022-01-06	108.4		
2022-02-16	1.8		
2022-03-13	14.2		
2022-03-24	0.2		
2022-03-28	24.4		
2022-04-21	26.8		
2022-05-14	133.4		
2022-06-01	63.0		
2022-06-05	6.5		
2022-07-14	4.2		
2022-08-01	57.3		
2022-08-04	36.3		
2022-08-31	68.8		
2022-09-21	0.1		
2022-10-01	29.2		
2022-10-15	105.5		
2022-10-16	11.8		
2022-10-17	35.2		
2022-10-24	72.4		
2022-11-28	27.0		
2023-01-26	39.6		
2023-02-04	20.5		
2023-02-13	0.7		
2023-04-08	25.2		
2023-04-20	1.2		
2023-05-09	48.2		
2023-09-03	67.8		
2023-11-06	53.1		
2023-11-14	59.8		
2023-12-26	5.6		
2024-02-22	2.2		
