date	rain	min_temp	max_temp
2021-06-30	29.2		
2021-07-23	14.3		
2021-09-14	17.2		
2021-11-14	8.7		
2022-02-26	2.0		
2022-02-27	21.2		
2022-03-10	3.5		
2022-05-07	2.1		
2022-05-12	13.0		
2022-06-13	7.2		
2022-08-31	123.7		
2022-09-21	3.7		
2022-10-08	2.3		
2022-10-13	137.6		
2022-10-14	80.7		
2022-10-17	48.3		
2022-11-07	25.3		
2022-12-10	10.0		
2022-12-11	18.1		
2022-12-15	27.5		
2022-12-16	4.2		
2023-01-24	26.6		
2023-01-25	34.7		
2023-02-04	56.2		
2023-02-10	0.5		
2023-04-11	1.7		
2023-09-18	55.1		
2023-09-20	94.2		
2023-11-25	12.3		
2024-01-04	16.7		
2024-01-21	5.7		
2024-02-06	6.7		
