date	rain	min_temp	max_temp
2019-11-19	48.0		
2019-11-29	50.0		
2020-01-22	22.0		
2021-11-07	55.7		
2021-11-25	61.5		
2021-11-26	58.4		
2021-12-11	7.2		
2021-12-13	68.4		
2021-12-14	44.4		
2021-12-18	7.2		
2022-01-04	60.4		
2022-01-09	10.5		
2022-01-10	25.4		
2022-01-16	4.2		
2022-01-31	11.4		
2022-02-07	11.5		
2022-02-08	13.9		
2022-02-11	25.6		
2022-02-19	110.8		
2022-02-27	34.0		
2022-03-02	15.0		
2022-03-04	20.2		
2022-08-29	9.5		
2022-10-25	32.0		
2022-10-26	66.0		
2022-11-05	60.5		
2022-11-09	64.0		
2022-11-10	28.0		
2022-11-12	26.0		
2022-12-19	56.0		
2023-01-23	6.1		
2023-01-27	1.2		
2023-02-06	11.1		
2023-02-20	210.3		
2023-02-21	51.4		
2023-03-01	40.7		
2023-03-05	40.2		
2023-03-13	60.3		
2023-03-14	60.7		
2023-04-29	34.5		
2023-05-05	68.3		
2023-10-07	152.3		
2023-10-08	114.4		
2023-10-20	22.2		
2023-11-28	40.1		
2023-12-14	16.2		
2023-12-15	62.2		
2023-12-17	40.3		
2023-12-20	32.3		
2023-12-25	45.3		
2023-12-29	170.0		
2023-12-30	215.0		
2023-12-31	7.0		
2024-01-02	75.0		
2024-01-08	50.0		
2024-01-10	157.3		
2024-01-11	201.3		
2024-02-15	8.1		
2024-02-16	14.0		
2024-02-27	12.2		
2024-03-23	54.0		
2024-03-24	4.0		
2024-03-27	26.0		
2024-03-29	18.0		
2024-05-10	67.0		
2024-05-17	55.0		
2024-08-27	7.2		
2024-09-08	12.0		
