date	rain	min_temp	max_temp
2024-09-06	8.5		
2024-09-16	8.0		
2024-09-17	9.5		
2024-10-16	29.0		
2024-10-17	6.0		
2024-10-27	17.5		
2025-01-31	22.5		
2025-03-15	15.0		
2025-03-22	22.5		
2025-04-01	10.5		
2025-04-16	6.5		
2025-04-17	19.5		
2025-07-01	0.5		
2025-07-10	6.5		
2025-07-13	4.5		
2025-07-17	30.0		
2025-07-18	7.5		
2025-07-19	75.0		
2025-07-20	44.5		
2025-07-22	62.5		
2025-07-24	35.5		
2025-07-31	0.5		
2025-08-02	10.0		
2025-08-03	92.0		
2025-08-04	16.0		
2025-08-16	5.5		
2025-08-17	27.5		
2025-08-28	38.5		
2025-08-29	26.5		
2025-09-12	10.0		
2025-09-27	36.5		
2025-09-30	14.0		
2025-10-23	69.0		
2025-10-24	22.5		
2025-11-28	231.5		
2025-11-30	3.5		
