date	rain	min_temp	max_temp
2018-11-04	0.6	23.0	31.8
2018-11-07	16.9	22.2	24.4
2018-11-12	0	22.2	31.4
2018-11-19	9.6	22.7	32.0
2019-02-04	0	24.6	34.2
2019-02-10	63.7	22.9	32.4
2019-02-11	0.0	22.2	34.1
2019-02-20	0.0	21.1	34.6
2019-02-21	0.0	21.4	33.6
2019-06-23	0.0	25.1	32.3
2019-06-29	0.0	25.9	32.6
2019-07-07	0.0	25.0	33.0
2019-07-26	9.3	24.0	30.9
2019-09-24	25.6	22.9	31.0
2019-10-04	9.5	22.5	33.1
2019-10-25	27.9	22.3	27.4
2019-10-30	0	23.2	29.9
2019-11-05	0.2	22.5	33.0
2019-11-06	0.0	23.9	32.5
2019-11-19	0	22.8	33.5
2019-11-23	0	22.6	31.0
2019-11-25	0	23.7	29.6
2019-11-29	1.4	23.2	30.5
2019-12-03	10.1	23.2	30.0
2019-12-05	24.7	22.6	27.5
2019-12-18	7.1	23.5	29.0
2019-12-24	0.0	22.6	31.4
2020-01-22	15.7	24.3	33.9
2020-02-04	0.0	22.1	34.4
2020-03-19	0	25.4	38.0
2020-03-21	7.9	22.9	37.3
2020-05-15	19.2	24.0	34.7
2020-05-25	0.0	26.3	33.1
2020-06-03	0	24.3	33.5
2020-08-03	0.7	24.1	30.8
2020-08-11	0.6	25.0	30.5
2020-09-19	10.5	24.6	30.4
2020-09-25	1.7	24.5	30.7
2020-09-28	0.0	24.8	33.0
2020-10-25	0.2	24.6	32.4
2020-12-01	0.0	24.5	33.0
2021-01-14	5.0	23.0	30.9
2021-02-02	0.0	20.6	34.2
2021-05-05	19.1	23.0	32.9
2021-06-28	0	25.0	32.7
2021-06-29	0.0	23.6	32.6
2021-06-30	0.0	24.4	32.4
2021-07-02	1.6	24.6	31.3
2021-07-03	0.9	24.7	32.0
2021-07-04	6.0	25.3	32.0
2021-07-05	0	25.6	32.2
2021-07-06	0.2	25.5	34.2
2021-07-08	9.5	24.8	31.6
2021-07-09	0.0	25.3	32.7
2021-07-10	30.5	23.1	29.8
2021-07-12	0.0	25.5	30.2
2021-07-13	0	25.1	30.2
2021-07-14	0.0	25.0	31.4
2021-07-15	0.0	26.0	31.5
2021-07-16	0.0	25.9	32.0
2021-07-17	2.4	25.0	30.6
2021-07-18	0.6	24.9	33.1
2021-07-19	1.9	25.6	30.3
2021-07-20	0.0	25.4	31.7
2021-07-21	0.0	25.7	32.6
2021-07-23	0.1	25.2	30.7
2021-07-24	0.9	25.0	30.7
2021-07-26	10.9	24.8	31.2
2021-07-27	19.8	23.1	27.4
2021-07-28	0.0	24.9	31.6
2021-07-29	0.0	24.8	31.8
2021-07-30	0.0	25.3	31.7
2021-07-31	0	24.9	31.9
2021-08-01	0.0	25.5	32.3
2021-08-02	0.0	25.5	31.7
2021-08-03	0.0	25.5	31.9
2021-08-07	0	25.2	31.5
2021-08-09	1.4	24.2	29.5
2021-08-10	0.1	24.2	31.6
2021-08-12	0	25.4	31.7
2021-08-13	0	24.9	29.2
2021-08-14	0	25.2	31.5
2021-08-15	0.1	24.8	31.5
2021-08-16	0.0	25.3	31.5
2021-08-18	0.3	24.9	31.7
2021-08-20	0.0	24.3	32.5
2021-08-21	0.0	25.6	33.5
2021-08-23	13.6	23.6	31.1
2021-08-25	2.3	24.0	30.8
2021-08-26	11.7	23.7	31.0
2021-08-27	22.3	23.2	29.1
2021-08-28	1.8	24.4	30.5
