date	rain	min_temp	max_temp
2024-04-15	57.5		
2024-04-23	46.0		
2024-04-24	38.0		
2024-04-27	17.5		
2024-05-05	3.0		
2024-06-08	30.5		
2024-07-13	12.5		
2024-07-28	1.0		
2024-08-24	3.5		
2024-10-14	70.5		
2024-10-20	5.5		
2024-10-24	89.5		
2024-12-23	18.0		
2025-02-06	1.0		
2025-02-16	8.0		
2025-02-18	33.0		
2025-02-18	33.0		
2025-03-08	0.5		
2025-03-18	34.5		
2025-03-29	13.5		
2025-04-09	49.0		
2025-04-15	18.0		
2025-04-16	14.5		
2025-04-30	56.5		
2025-05-03	27.5		
2025-08-08	0.5		
2025-08-15	14.5		
2025-08-19	0.5		
2025-09-30	17.0		
