date	rain	min_temp	max_temp
2021-06-28	1.0	26.4	31.3
2021-06-30	4.1	25.0	31.2
2021-07-05	25.6	25.7	30.9
2021-07-10	12.0	25.0	29.2
2021-07-13	0.0	27.3	30.7
2021-07-14	0.0	27.1	30.5
2021-07-15	0.0	27.4	30.5
2021-07-16	0.0	26.4	30.7
2021-07-17	0.0	27.6	30.9
2021-07-19	0.0	27.3	30.5
2021-07-23	1.1	26.8	30.9
2021-07-24	56.4	23.5	30.6
2021-07-26	4.0	25.6	30.2
2021-07-29	0.1	24.7	30.4
2021-08-07	0.7	26.7	30.8
2021-08-09	13.7	25.6	29.2
2021-08-12	0.0	25.4	29.5
2021-08-15	0.0	26.7	29.7
2021-08-23	0.1	25.5	30.0
2021-08-25	13.1	24.2	30.6
2021-08-26	21.8	24.5	29.6
2021-08-27	45.4	23.7	28.3
2021-08-30	13.6	23.8	30.1
2021-09-06	3.6	26.1	30.7
2021-09-09	2.3	25.4	30.5
2021-09-12	0.0	27.3	31.0
2021-09-13	16.4	25.3	31.6
2021-09-14	15.0	25.4	30.2
2021-09-15	0.5	26.1	30.9
2021-09-16	22.2	25.5	30.5
2021-09-19	1.1	25.8	30.7
2021-09-22	5.5	24.2	27.7
2021-09-25	0.7	26.7	30.8
2021-09-26	0.1	27.4	30.8
2021-09-28	13.7	24.4	30.2
2021-09-30	0.0	26.7	30.6
2021-10-03	1.8	25.3	30.0
2021-10-06	46.1	24.1	27.5
2021-10-09	1.3	26.6	31.1
2021-10-11	11.6	25.0	31.0
2021-10-13	3.7	25.2	30.3
2021-10-18	1.3	26.4	31.0
2021-10-19	1.0	26.2	30.6
2021-10-23	2.4	24.9	30.6
2021-10-30	8.9	24.4	30.5
2021-11-02	11.6	24.8	29.2
2021-11-04	14.7	23.9	29.7
2021-11-05	4.7	23.7	30.8
2021-11-08	64.6	22.2	29.3
2021-11-09	42.2	23.1	27.0
2021-11-11	6.9	23.5	29.2
2021-11-14	23.4	24.1	30.8
2021-11-15	52.5	23.6	28.0
2021-11-19	0.2	25.5	30.2
2021-11-21	0.0	22.7	30.6
2021-11-23	0.0	25.2	31.5
2021-11-24	41.3	24.0	33.1
2021-11-25	15.8	24.3	28.9
2021-12-02	0.7	23.8	30.8
2021-12-06	0.7	24.9	31.5
2021-12-09	5.5	25.3	32.1
2021-12-10	0.0	24.3	30.7
2021-12-12	0.0	24.7	32.6
2021-12-13	8.5	24.0	31.5
2021-12-14	31.4	24.1	31.1
2021-12-20	0.0	24.1	32.7
2021-12-22	0.0	24.1	31.6
2021-12-25	0.0	22.1	31.5
2021-12-27	0.0	22.5	30.8
2021-12-29	0.0	24.3	32.0
2021-12-31	3.0	23.4	31.4
2022-01-01	0.2	23.7	31.2
2022-01-03	7.6	24.5	32.0
2022-01-04	7.3	23.4	32.1
2022-01-06	0.0	24.6	30.9
2022-01-08	0.0	24.6	32.2
2022-01-09	0.0	24.7	33.7
2022-01-16	2.3	24.9	31.1
2022-01-18	0.0	24.1	34.1
2022-01-22	0.0	20.4	32.4
2022-01-24	0.0	23.9	31.5
2022-01-28	0.0	23.2	33.4
2022-01-30	0.0	24.7	32.4
2022-01-31	0.0	25.4	31.3
2022-02-06	0.0	24.9	32.1
2022-02-07	0.0	27.0	33.2
2022-02-13	19.2	23.8	32.1
2022-02-15	0.0	23.2	33.1
2022-02-16	0.0	22.7	32.5
2022-02-18	0.0	24.3	30.8
2022-02-23	0.0	24.2	32.0
2022-02-26	0.8	24.1	32.6
2022-02-27	3.1	23.2	31.9
2022-02-28	0.0	24.0	33.9
2022-03-03	0.0	26.2	33.8
2022-03-07	0.0	25.2	32.4
2022-03-10	0.0	25.6	32.3
2022-03-13	33.2	23.2	32.1
2022-03-15	0.0	25.6	32.0
2022-03-18	0.0	25.3	32.0
2022-03-20	0.0	28.2	32.0
2022-03-22	0.0	26.6	32.3
2022-04-02	0.2	25.8	32.6
2022-04-04	1.5	25.3	32.5
2022-04-10	32.7	24.3	30.1
2022-04-11	102.2	23.4	26.2
2022-04-15	0.0	25.9	31.9
2022-04-16	0.0	26.1	32.0
2022-04-18	0.0	25.9	31.9
2022-04-21	25.6	26.0	32.1
2022-04-23	10.8	24.9	32.1
2022-04-26	4.4	26.2	31.6
2022-04-30	13.3	26.2	32.1
2022-05-02	3.5	27.6	31.3
2022-05-03	0.4	29.1	32.4
2022-05-06	48.3	24.4	32.5
2022-05-07	4.2	26.0	32.3
2022-05-12	3.5	25.9	32.2
2022-05-13	32.9	25.4	31.7
2022-05-14	5.9	25.9	31.7
2022-05-15	3.0	26.1	30.2
2022-05-27	43.6	24.4	30.6
2022-06-01	56.2	24.1	25.6
2022-06-05	4.8	26.0	30.7
2022-06-12	1.1	25.9	30.1
