date	rain	min_temp	max_temp
2019-11-05	41.5		
2019-11-06	33.0		
2020-08-11	12.4		
2020-09-19	59.0		
2021-07-05	2.0		
2021-07-13	4.5		
2021-07-29	4.2		
2021-08-01	1.0		
2021-08-14	8.0		
2021-08-15	9.2		
2021-09-29	17.5		
2021-10-12	17.8		
2021-11-02	56.4		
2021-12-12	3.4		
2021-12-14	36.4		
2021-12-19	25.3		
2022-03-19	18.4		
2022-07-09	2.0		
2022-07-10	5.6		
2022-07-12	1.2		
2022-07-14	4.5		
2022-07-15	11.0		
2022-07-16	11.6		
2022-07-17	2.0		
2022-07-18	11.4		
2022-07-22	25.8		
2022-07-27	50.2		
2022-08-04	44.0		
2022-08-05	25.4		
2022-08-19	31.8		
2022-08-23	23.8		
2022-09-07	5.4		
2022-09-08	6.0		
2022-11-06	60.3		
2022-11-27	8.3		
2023-01-09	6.0		
2023-02-25	28.5		
2023-03-22	6.5		
2023-04-05	19.2		
2023-04-09	2.0		
2023-05-22	3.0		
2023-05-31	23.0		
2023-06-18	1.0		
2023-07-04	18.9		
2023-07-06	37.1		
2023-07-07	1.1		
2023-07-14	1.6		
2023-07-17	1.0		
2023-07-25	7.0		
2023-08-07	2.9		
2023-08-12	60.5		
2023-08-23	18.5		
2023-08-28	2.5		
2023-08-30	13.8		
2023-09-03	3.9		
2023-10-12	75.6		
2023-10-20	23.5		
2023-11-23	75.4		
2023-12-07	14.1		
2023-12-08	61.2		
2023-12-16	99.0		
2023-12-20	35.0		
2023-12-21	12.6		
2023-12-27	27.8		
2023-12-28	86.2		
2023-12-30	29.0		
2024-01-29	3.9		
2024-01-30	5.6		
2024-02-01	36.0		
2024-02-05	18.2		
2024-02-06	10.0		
2024-02-15	6.8		
2024-02-17	9.5		
2024-03-24	1.2		
2024-03-27	42.7		
2024-05-03	6.3		
2024-05-14	44.0		
2024-05-29	21.5		
2024-06-25	22.5		
2024-06-26	38.7		
2024-06-28	6.5		
2024-07-15	18.5		
2024-07-17	10.1		
2024-07-18	13.5		
2024-08-05	32.0		
2025-01-30	53.5		
2025-03-01	72.7		
2025-04-22	47.8		
2025-04-23	20.5		
2025-04-24	67.4		
2025-04-25	16.0		
2025-04-28	42.7		
2025-05-02	8.6		
2025-05-04	31.8		
2025-07-18	8.3		
2025-07-19	29.0		
2025-07-20	39.3		
2025-07-21	20.5		
2025-07-25	20.0		
2025-08-04	29.5		
2025-09-09	46.0		
