date	rain	min_temp	max_temp
2021-06-28	0.0		
2021-07-10	180.0		
2021-07-15	3.0		
2021-07-23	16.0		
2021-07-29	44.4		
2021-08-12	13.4		
2021-08-15	6.7		
2021-08-25	0.0		
2021-09-10	0.0		
2021-09-14	54.8		
2021-09-15	7.7		
2021-09-25	45.4		
2021-09-28	12.7		
2021-10-03	1.0		
2021-10-09	0.2		
2021-10-13	33.0		
2021-10-19	5.3		
2021-11-08	57.5		
2021-11-11	25.0		
2021-11-14	5.5		
2021-11-15	42.7		
2021-11-23	0.0		
2021-11-24	6.3		
2021-11-25	3.1		
2021-12-02	58.0		
2021-12-09	0.0		
2021-12-13	9.5		
2021-12-29	0.0		
2022-01-01	0.0		
2022-01-03	9.0		
2022-01-06	40.0		
2022-01-09	23.0		
2022-01-22	0.0		
2022-01-28	0.0		
2022-01-30	0.0		
2022-01-31	0.0		
2022-02-06	0.0		
2022-02-07	0.0		
2022-02-16	0.0		
2022-02-27	0.0		
2022-02-28	0.0		
2022-03-03	0.0		
2022-03-10	2.0		
2022-03-13	0.0		
2022-03-24	0.0		
2022-03-28	0.2		
2022-04-10	16.0		
2022-04-16	0.0		
2022-04-21	4.6		
2022-05-07	14.0		
2022-05-12	9.5		
2022-05-14	72.0		
2022-06-01	80.4		
2022-06-05	4.7		
2022-06-13	2.8		
2022-07-14	9.1		
2022-08-01	43.0		
2022-08-04	63.2		
2022-08-31	25.0		
2022-09-05	44.5		
2022-09-17	0.0		
2022-09-21	0.0		
2022-10-01	48.9		
2022-10-10	17.0		
2022-10-13	13.0		
2022-10-14	17.1		
2022-10-15	124.0		
2022-10-16	12.7		
2022-10-17	21.8		
2022-10-24	103.4		
2022-11-04	14.0		
2022-11-08	0.9		
2022-11-09	0.5		
2022-11-11	0.0		
2022-11-20	0.0		
2022-11-25	0.0		
2022-11-27	44.5		
2022-11-28	9.1		
2022-12-04	9.3		
2022-12-09	9.9		
2022-12-11	22.5		
2022-12-15	14.3		
2022-12-16	0.9		
2023-01-20	0.0		
2023-01-24	0.0		
2023-01-26	4.8		
2023-02-04	2.8		
2023-02-07	0.0		
2023-02-13	0.0		
2023-02-16	0.0		
2023-02-23	0.0		
2023-04-08	0.0		
2023-04-11	0.0		
2023-04-15	0.0		
2023-04-20	0.0		
2023-04-28	0.0		
2023-05-09	61.0		
2023-08-16	0.0		
2023-08-18	0.0		
2023-08-21	0.0		
2023-08-27	0.0		
2023-09-03	32.2		
2023-09-12	27.0		
2023-11-06	34.8		
2023-11-08	15.6		
2023-11-09	0.0		
2023-11-14	25.0		
2023-11-29	14.6		
2023-12-02	12.9		
2023-12-09	14.8		
2023-12-14	0.0		
2023-12-20	3.6		
2023-12-26	0.0		
2023-12-28	1.2		
2024-01-02	21.8		
2024-01-04	0.0		
2024-01-06	0.0		
2024-01-13	0.0		
2024-01-16	0.0		
2024-01-17	0.0		
2024-01-25	0.0		
2024-02-02	0.0		
2024-02-12	0.0		
2024-02-16	0.0		
2024-02-22	8.4		
