date	rain	min_temp	max_temp
2018-11-04	0.2	20.9	29.5
2018-11-07	10.7	21.2	23.2
2018-11-12	0.0	19.8	29.3
2018-11-19	0.4	21.5	29.4
2019-02-04	0	22.2	30.2
2019-02-10	43.8	21.0	29.8
2019-02-11	0.6	20.1	30.8
2019-02-20	0.0	20.6	32.5
2019-02-21	0.0	20.1	31.1
2019-06-23	1.5	23.6	29.1
2019-06-29	0.0	22.6	30.1
2019-07-07	0.0	20.2	30.8
2019-07-26	4.2	20.9	29.1
2019-09-24	5.5	21.4	29.2
2019-10-04	25.9	21.1	30.9
2019-10-25	16.4	20.1	26.4
2019-10-30	0.2	21.3	28.1
2019-11-05	14.5	21.5	29.6
2019-11-06	0.0	21.9	30.1
2019-11-19	1.4	20.8	31.0
2019-11-23	3.4	21.7	28.1
2019-11-25	0	21.4	26.7
2019-11-29	4.4	21.9	27.1
2019-12-03	0.8	21.9	27.5
2019-12-05	26.1	21.5	25.4
2019-12-18	6.8	21.6	29.5
2019-12-24	0.0	20.6	30.4
2020-01-22	2.4	22.1	30.4
2020-02-04	0.0	20.4	30.7
2020-03-19	0.0	22.4	31.1
2020-03-21	0.0	21.6	34.0
2020-05-15	15.1	22.9	32.1
2020-05-25	0.0	23.7	30.8
2020-06-03	0.0	19.9	30.8
2020-08-03	4.6	22.3	26.2
2020-08-11	7.6	23.0	27.1
2020-09-19	69.9	22.2	26.3
2020-09-25	0	21.4	29.1
2020-09-28	0.0	21.1	30.1
2020-10-25	0.0	20.4	29.6
2020-12-01	0.1	20.2	30.7
2021-01-14	2.1	21.5	28.7
2021-02-02	0.0	17.6	31.1
2021-05-05	7.9	21.5	30.3
2021-06-28	0.1	21.9	28.6
2021-06-29	0.0	20.6	30.1
2021-06-30	0.0	21.4	31.2
2021-07-02	2.7	21.0	28.6
2021-07-03	0	20.9	29.0
2021-07-04	0.0	20.8	30.5
2021-07-05	0	23.1	29.5
2021-07-06	24.8	22.4	32.0
2021-07-08	1.1	22.9	30.5
2021-07-09	0.1	21.9	30.1
2021-07-10	52.6	21.2	26.8
2021-07-12	0.0	24.0	27.2
2021-07-13	0	23.6	28.2
2021-07-14	0.0	22.9	28.5
2021-07-15	0.1	22.5	28.9
2021-07-16	0.0	21.6	29.5
