date	rain	min_temp	max_temp
2018-11-12	0.0		
2019-02-21	0.0		
2019-06-29	0.0		
2020-03-19	8.0		
2020-05-25	9.0		
2020-06-03	0.0		
2020-09-25	27.0		
2021-02-02	0.0		
2021-07-08	40.0		
2021-07-09	20.0		
2021-07-14	0.0		
2021-07-20	0.0		
2021-07-30	0.0		
2021-07-31	0.0		
2021-09-21	51.0		
2021-09-24	15.0		
2021-09-25	66.0		
2021-10-01	55.0		
2021-10-02	65.0		
2021-11-22	0.0		
2021-12-27	0.0		
2021-12-28	0.0		
2021-12-29	0.0		
2022-01-05	24.0		
2022-01-21	0.0		
2022-01-22	0.0		
2022-01-24	0.0		
2022-01-26	0.0		
2022-02-03	0.0		
2022-02-05	0.0		
2022-02-09	0.0		
2022-02-17	0.0		
2022-02-18	0.0		
2022-02-22	0.0		
2022-03-22	0.0		
2022-03-23	0.0		
2022-03-24	0.0		
2022-03-26	8.5		
2022-03-28	3.0		
2022-03-30	17.0		
2022-04-22	18.0		
2022-04-30	7.0		
2022-05-05	18.0		
2022-07-02	0.0		
2022-07-09	0.0		
2022-07-25	0.0		
2022-08-10	0.0		
2022-08-12	0.0		
2022-08-15	0.0		
2022-08-19	12.0		
2022-09-09	0.0		
2022-09-17	0.0		
2022-09-23	0.0		
2022-09-24	0.0		
2022-11-18	0.0		
2022-11-22	0.0		
2022-11-23	0.0		
2022-11-24	0.0		
2022-11-26	0.0		
2023-08-13	6.5		
2023-08-14	6.5		
2023-08-15	0.0		
2023-08-17	0.0		
2023-08-18	0.0		
2023-08-20	0.0		
2023-09-19	15.0		
2023-10-25	41.0		
2023-11-11	22.2		
2023-11-18	25.0		
2023-12-30	42.8		
2024-01-14	0.0		
2024-01-16	0.0		
2024-01-17	0.0		
2024-01-18	0.0		
2024-01-23	0.0		
2024-01-25	0.0		
2024-01-26	0.0		
2024-01-27	0.0		
2024-01-29	5.3		
2024-01-30	3.0		
2024-02-07	0.0		
2024-02-08	0.0		
2024-02-09	0.0		
2024-02-10	0.0		
2024-02-12	0.0		
2024-02-13	0.0		
2024-02-15	6.0		
2024-02-19	0.0		
2024-02-20	0.0		
2024-02-26	0.0		
2024-03-02	0.0		
2024-03-04	0.0		
2024-03-05	0.0		
2024-03-06	0.0		
2024-03-07	0.0		
2024-03-10	0.0		
2024-03-11	0.0		
2024-03-12	0.0		
2024-03-13	0.0		
2024-03-14	0.0		
2024-03-17	0.0		
2024-03-19	0.0		
2024-03-20	0.0		
2024-03-26	0.0		
2024-04-10	0.0		
2024-05-03	0.0		
2024-07-03	5.0		
2024-07-22	0.0		
2024-07-24	0.0		
2024-07-26	0.0		
2024-10-05	0.0		
2024-10-10	42.0		
2024-10-18	0.0		
2024-12-25	0.0		
2024-12-27	0.0		
2025-01-25	36.0		
2025-01-29	7.7		
2025-02-03	0.0		
2025-02-07	0.0		
2025-02-08	0.0		
2025-02-10	0.0		
2025-02-13	0.0		
2025-02-14	0.0		
2025-02-15	0.0		
2025-02-17	0.0		
2025-02-21	0.0		
2025-03-06	0.0		
2025-03-31	0.0		
2025-04-22	37.0		
2025-04-25	17.0		
2025-07-30	0.0		
2025-08-20	0.0		
2025-08-21	0.0		
2025-08-22	3.0		
2025-08-25	0.0		
2025-10-03	0.0		
