date	rain	min_temp	max_temp
2018-11-04	18.2		
2018-11-07	75.1		
2019-02-04	13.6		
2019-12-05	120.7		
2020-05-25	50.0		
2021-07-16	21.2		
2021-08-21	42.5		
2021-08-23	23.4		
2021-10-23	33.0		
2021-10-24	51.6		
2021-11-18	28.0		
2021-11-23	2.1		
2021-12-12	3.0		
2021-12-13	61.7		
2021-12-17	24.8		
2021-12-19	34.5		
2021-12-21	50.5		
2021-12-22	1.5		
2022-01-03	106.8		
2022-01-17	0.7		
2022-01-19	1.8		
2022-01-28	2.5		
2022-01-30	17.3		
2022-01-31	19.4		
2022-02-10	8.2		
2022-02-13	54.0		
2022-02-20	54.0		
2022-02-23	0.8		
2022-03-25	35.5		
2022-04-12	64.8		
2022-04-16	1.1		
2022-04-18	32.8		
2022-04-20	16.6		
2022-07-27	23.7		
2022-07-31	5.2		
2022-08-01	34.8		
2022-08-18	22.8		
2022-08-30	40.4		
2022-09-27	19.8		
2022-10-09	19.4		
2022-11-01	91.6		
2022-11-07	3.0		
2022-11-08	49.8		
2022-12-08	4.7		
2022-12-19	70.5		
2022-12-20	65.2		
2022-12-22	41.0		
2022-12-25	81.8		
2023-01-09	12.3		
2023-01-22	50.0		
2023-01-23	1.6		
2023-02-03	63.2		
2023-02-05	27.6		
2023-02-07	40.7		
2023-02-18	0.3		
2023-02-19	19.6		
2023-02-21	36.6		
2023-03-01	83.2		
2023-03-05	18.5		
2023-03-11	0.2		
2023-03-20	60.6		
2023-04-23	8.3		
2023-04-25	23.2		
2023-05-01	28.0		
2023-05-02	53.7		
2023-05-04	48.0		
2023-05-05	51.0		
2023-05-20	0.8		
2023-05-22	40.7		
2023-09-21	31.3		
2023-09-22	25.3		
2023-10-10	69.9		
2023-10-15	108.0		
2023-10-22	84.4		
2023-10-29	48.6		
2023-11-17	51.5		
2023-11-19	74.8		
2023-11-21	80.0		
2023-11-28	39.4		
2023-12-15	51.5		
2023-12-16	81.7		
2023-12-27	41.8		
2023-12-28	148.4		
2023-12-29	114.6		
2024-01-03	8.8		
2024-01-08	44.3		
2024-01-09	87.9		
2024-01-10	90.8		
2024-01-19	78.1		
2024-01-20	34.4		
2024-02-26	2.0		
2024-03-21	0.9		
2024-03-22	81.1		
2024-04-13	44.0		
2024-05-17	137.6		
2024-10-09	23.3		
2024-10-10	59.6		
2025-01-01	44.0		
2025-01-16	42.4		
2025-01-18	8.6		
2025-02-28	71.6		
2025-03-01	80.4		
2025-04-17	8.9		
2025-04-24	56.2		
2025-04-26	21.1		
2025-04-30	55.8		
