date	rain	min_temp	max_temp
2019-02-10	103.0		
2019-11-05	16.4		
2020-03-21	0.0		
2021-07-23	6.3		
2021-08-06	5.0		
2021-08-09	47.0		
2021-08-13	71.1		
2021-08-15	0.8		
2021-08-29	21.4		
2021-09-07	13.0		
2021-10-11	54.6		
2021-10-13	20.0		
2021-10-20	58.0		
2021-10-22	14.0		
2021-11-07	50.8		
2021-11-11	13.5		
2021-11-28	48.3		
2021-12-03	24.0		
2021-12-05	3.5		
2021-12-07	45.0		
2022-01-14	1.0		
2022-01-25	8.7		
2022-03-20	6.5		
2022-03-30	44.0		
2022-04-22	24.4		
2022-05-12	38.0		
2022-05-13	50.0		
2022-05-15	50.0		
2022-05-27	33.7		
2022-05-29	8.8		
2022-05-30	35.7		
2022-06-25	16.0		
2022-07-21	14.5		
2022-07-24	16.0		
2022-08-05	22.4		
2022-09-04	2.3		
2022-09-06	98.5		
2022-09-08	8.5		
2022-10-02	13.5		
2022-10-04	24.5		
2022-10-12	27.0		
2022-10-20	14.0		
2022-10-21	58.6		
2022-11-14	60.2		
2023-03-16	94.0		
2023-04-17	20.0		
2023-04-18	5.0		
2023-04-20	7.8		
2023-04-30	22.5		
2023-05-09	27.5		
2023-05-30	23.5		
2023-06-03	0.0		
2023-06-20	4.1		
2023-07-15	2.0		
2023-08-19	3.5		
2023-08-30	57.5		
2023-09-03	6.9		
2023-09-12	18.2		
2023-10-09	50.2		
2023-10-10	37.5		
2023-10-15	27.8		
2023-11-17	97.0		
2023-11-19	57.7		
2023-11-21	36.5		
2024-01-15	1.0		
2024-01-31	34.5		
2024-03-24	13.2		
2024-03-31	2.5		
2024-04-01	2.0		
2024-04-17	12.5		
2024-04-18	28.8		
2024-04-19	23.5		
2024-04-25	27.2		
2024-05-13	62.2		
2024-05-31	18.8		
2024-07-07	5.5		
2024-07-25	5.5		
2024-09-08	3.5		
2025-01-30	30.0		
2025-03-13	4.0		
2025-04-01	10.1		
2025-04-08	28.4		
2025-04-29	29.4		
2025-06-29	14.4		
2025-07-21	9.6		
2025-07-24	16.5		
2025-09-20	17.8		
2025-09-22	20.0		
2025-09-23	20.0		
