date	rain	min_temp	max_temp
2019-10-30	81.3		
2019-12-18	36.0		
2021-07-31	0.0		
2021-10-26	32.8		
2021-10-27	52.4		
2021-12-03	28.1		
2021-12-04	65.2		
2021-12-05	2.1		
2021-12-12	10.7		
2021-12-14	71.6		
2022-01-13	1.5		
2022-01-14	5.2		
2022-03-05	21.3		
2022-03-13	29.7		
2022-03-28	2.4		
2022-04-19	11.1		
2022-04-21	16.2		
2022-05-01	20.7		
2022-05-06	29.8		
2022-05-08	0.0		
2022-05-15	2.6		
2022-05-16	5.3		
2022-07-20	32.1		
2022-07-26	52.2		
2022-07-31	36.1		
2022-10-23	26.6		
2022-10-27	39.5		
2022-11-05	67.2		
2022-11-06	28.4		
2022-11-17	37.1		
2022-11-27	0.9		
2022-12-04	18.1		
2022-12-06	13.8		
2022-12-10	9.6		
2022-12-11	4.3		
2023-01-22	42.3		
2023-02-04	15.4		
2023-03-02	10.1		
2023-04-28	5.7		
2023-09-03	11.3		
2023-09-19	16.6		
2023-11-10	104.6		
2023-12-10	19.4		
2023-12-16	76.8		
2023-12-30	33.4		
2024-01-06	21.4		
2024-01-09	110.3		
2024-01-31	51.2		
2024-02-15	17.8		
2024-03-22	72.8		
2024-05-16	49.5		
2024-06-04	10.6		
2024-06-05	26.5		
2024-06-06	3.7		
2024-12-23	29.3		
2025-01-29	15.8		
2025-03-01	128.7		
2025-03-02	42.4		
2025-03-04	3.2		
2025-03-21	9.2		
2025-03-29	8.3		
2025-04-16	12.5		
2025-04-17	12.0		
2025-04-26	20.4		
