date	rain	min_temp	max_temp
2024-04-20	7.5		
2024-05-12	35.0		
2024-05-14	82.0		
2024-05-22	40.0		
2024-05-30	97.0		
2024-06-05	20.5		
2024-06-09	38.0		
2024-06-10	13.5		
2024-06-11	8.0		
2024-06-13	18.0		
2024-06-20	26.5		
2024-06-21	66.5		
2024-06-22	15.0		
2024-06-26	29.0		
2024-06-27	38.0		
2024-07-23	53.0		
2024-07-25	4.5		
2024-07-29	29.5		
2024-07-31	5.0		
2024-08-18	104.5		
2024-08-24	3.5		
2024-08-30	19.0		
2024-08-31	56.5		
2024-09-05	33.5		
2024-09-09	26.0		
2024-09-15	12.5		
2024-09-16	21.5		
