date	rain	min_temp	max_temp
2024-09-06	5.5		
2024-09-16	7.5		
2024-09-28	13.5		
2025-04-20	1.5		
2025-04-26	22.5		
2025-06-29	11.0		
2025-07-03	4.0		
2025-07-09	2.5		
2025-07-13	5.5		
2025-07-14	11.0		
2025-07-16	18.0		
2025-07-17	9.5		
2025-07-18	11.0		
2025-07-19	55.0		
2025-07-20	58.5		
2025-07-22	74.0		
2025-07-24	42.0		
2025-08-03	32.0		
2025-08-04	30.0		
2025-08-07	0.5		
2025-08-16	11.0		
2025-08-27	5.0		
2025-09-09	42.5		
2025-09-10	26.0		
2025-09-28	20.0		
2025-11-24	66.5		
