date	rain	min_temp	max_temp
2021-07-17	0.7		
2021-09-06	40.5		
2021-09-28	34.3		
2021-10-11	64.6		
2021-10-23	32.0		
2021-11-09	180.5		
2021-11-11	12.8		
2021-12-31	68.5		
2022-03-28	14.0		
2022-04-02	18.0		
2022-04-04	44.9		
2022-04-22	57.3		
2022-05-12	18.0		
2022-07-30	8.5		
2022-08-04	24.6		
2022-08-05	15.4		
2022-09-02	29.6		
2022-09-06	139.0		
2022-09-08	5.6		
2022-10-01	42.0		
2022-11-04	34.4		
2022-11-05	123.8		
2022-11-08	69.6		
2023-04-17	31.2		
2023-05-08	16.7		
2023-05-09	28.7		
2023-08-31	10.2		
2023-09-04	58.5		
2023-11-10	91.7		
2023-11-20	106.6		
2023-11-29	43.3		
2024-01-22	15.0		
