date	rain	min_temp	max_temp
2019-02-20	1.7		
2019-11-19	36.8		
2019-12-24	42.0		
2020-09-28	5.3		
2021-01-14	32.0		
2021-06-28	18.2		
2021-06-30	13.2		
2021-07-02	170.6		
2021-07-08	43.0		
2021-07-09	21.0		
2021-07-10	90.0		
2021-07-13	5.0		
2021-07-15	6.6		
2021-07-16	0.5		
2021-07-23	7.3		
2021-07-26	19.4		
2021-07-29	7.2		
2021-08-07	14.0		
2021-08-12	18.0		
2021-08-14	1.2		
2021-08-21	6.6		
2021-08-25	11.0		
2021-08-27	42.0		
2021-08-28	45.5		
2021-08-29	23.1		
2021-08-30	30.7		
2021-09-01	15.7		
2021-09-02	26.5		
2021-09-04	22.0		
2021-09-07	13.8		
2021-09-08	30.3		
2021-09-09	17.0		
2021-09-11	20.5		
2021-09-13	7.2		
2021-09-14	22.4		
2021-09-15	5.7		
2021-09-22	42.2		
2021-09-23	30.1		
2021-09-26	11.2		
2021-10-02	91.4		
2021-10-06	126.6		
2021-10-07	8.5		
2021-10-14	5.8		
2021-10-15	4.5		
2021-10-16	20.4		
2021-10-18	11.5		
2021-10-28	27.3		
2021-11-01	85.3		
2021-11-06	10.2		
2021-11-07	44.4		
2021-11-08	90.0		
2021-11-09	116.6		
2021-11-16	45.8		
2021-11-19	10.3		
2021-11-20	33.2		
2021-11-29	41.7		
2021-12-04	66.7		
2021-12-05	16.1		
2021-12-10	39.3		
2021-12-17	36.7		
2021-12-19	36.1		
2022-01-16	9.6		
2022-01-25	3.1		
2022-01-27	1.1		
2022-02-01	2.0		
2022-03-08	36.2		
2022-03-11	6.3		
2022-03-12	56.7		
2022-03-14	24.2		
2022-03-16	0.7		
2022-03-18	48.0		
2022-03-20	15.5		
2022-03-21	12.7		
2022-03-28	14.1		
2022-04-12	21.7		
2022-04-19	8.2		
2022-04-23	70.4		
2022-04-25	85.0		
2022-04-26	13.1		
2022-04-28	54.1		
2022-05-02	139.8		
2022-05-03	6.1		
2022-05-04	6.3		
2022-05-05	10.8		
2022-05-07	10.1		
2022-05-09	6.3		
2022-05-12	28.1		
2022-05-13	74.7		
2022-05-14	98.4		
2022-05-18	25.1		
2022-05-24	13.1		
2022-05-25	63.0		
2022-05-26	13.5		
2022-05-27	48.0		
2022-05-28	67.0		
2022-05-31	80.8		
2022-06-03	13.1		
2022-06-04	17.5		
2022-06-06	10.3		
2022-06-07	8.7		
2022-06-08	10.7		
2022-06-09	8.6		
2022-06-10	4.3		
2022-06-11	5.2		
2022-06-12	4.2		
2022-06-13	19.0		
2022-06-23	10.8		
2022-07-18	3.8		
2022-08-06	9.5		
2022-08-17	0.5		
2022-08-19	28.5		
2022-08-20	6.5		
2022-08-22	6.0		
2022-09-01	163.1		
2022-09-03	2.5		
2022-09-05	34.0		
2022-09-06	97.0		
2022-09-14	0.5		
2022-09-19	0.3		
2022-09-29	10.5		
2022-10-01	29.6		
2022-10-05	1.8		
2022-10-08	1.0		
2022-10-13	86.0		
2022-10-14	212.5		
2022-10-15	108.2		
2022-10-17	37.8		
2022-10-18	60.2		
2022-10-19	35.0		
2022-10-22	62.8		
2022-10-23	40.0		
2022-10-24	96.9		
2022-10-27	41.5		
2022-10-30	16.0		
2022-11-07	1.5		
2022-11-16	25.7		
2022-11-30	38.0		
2022-12-02	26.0		
2022-12-03	34.0		
2022-12-10	50.0		
2022-12-11	17.4		
2022-12-15	54.7		
2022-12-16	19.0		
2023-01-26	13.2		
2023-01-27	20.2		
2023-02-04	35.2		
2023-02-25	20.0		
2023-04-08	28.7		
2023-04-11	53.2		
2023-04-15	28.5		
2023-04-16	8.5		
2023-04-19	5.7		
2023-04-29	45.0		
2023-05-05	39.4		
2023-05-10	27.0		
2023-05-13	18.7		
2023-05-15	14.8		
2023-08-02	78.2		
2023-08-19	8.0		
2023-09-04	70.4		
2023-09-07	70.3		
2023-09-08	50.2		
2023-09-10	9.1		
2023-09-13	5.5		
2023-09-14	22.5		
2023-09-20	113.5		
2023-10-31	56.0		
2023-11-03	47.5		
2023-11-23	170.3		
2023-11-25	19.0		
2023-12-04	62.2		
2023-12-06	21.4		
2023-12-12	47.6		
2023-12-13	35.5		
2023-12-22	18.6		
2024-01-08	68.8		
2024-02-17	2.1		
