date	rain	min_temp	max_temp
2021-07-10	110.0		
2021-07-13	2.0		
2021-08-13	21.5		
2021-08-27	50.0		
2021-09-29	20.5		
2021-10-12	22.0		
2021-11-11	16.5		
2021-11-25	98.5		
2021-12-07	18.0		
2022-01-03	62.5		
2022-02-10	7.5		
2022-02-14	37.5		
2022-02-15	4.5		
2022-02-25	4.5		
2022-03-03	19.5		
2022-03-08	13.0		
2022-03-29	8.5		
2022-04-06	53.5		
2022-04-08	55.5		
2022-04-12	20.5		
2022-04-25	47.5		
2022-07-12	4.0		
2022-07-13	3.5		
2022-07-14	3.5		
2022-07-15	19.5		
2022-07-19	25.5		
2022-07-21	8.0		
2022-07-22	25.5		
2022-07-25	1.5		
2022-07-26	57.0		
2022-08-04	54.0		
2022-08-10	0.5		
2022-09-06	75.0		
2022-09-07	4.0		
2022-09-08	8.0		
2022-11-05	44.5		
2022-12-11	3.0		
2022-12-20	101.5		
2023-02-04	24.0		
2023-02-06	4.5		
2023-04-08	9.0		
2023-04-23	4.5		
2023-05-06	4.0		
2023-11-10	66.0		
2023-11-14	39.5		
2023-11-21	35.5		
2023-12-01	68.0		
2023-12-09	50.0		
2023-12-12	20.0		
2023-12-14	20.0		
2023-12-17	35.0		
2023-12-20	46.5		
2023-12-30	30.0		
2024-01-01	35.0		
2024-01-02	100.0		
2024-01-03	10.0		
2024-01-05	3.0		
2024-01-06	20.0		
2024-01-21	10.0		
2024-01-28	5.0		
2024-01-30	19.0		
2024-01-31	48.0		
2024-02-05	84.0		
2024-02-15	15.0		
2024-02-16	30.0		
2024-02-18	5.0		
