date	rain	min_temp	max_temp
2024-04-14	16.0		
2024-04-27	2.0		
2024-05-12	34.0		
2024-05-30	67.0		
2024-06-01	100.5		
2024-06-05	13.0		
2024-06-07	25.5		
2024-06-11	13.5		
2024-06-12	10.0		
2024-06-14	1.5		
2024-06-17	11.0		
2024-06-22	18.0		
2024-06-24	21.5		
2024-07-05	82.0		
2024-07-12	1.0		
2024-07-29	19.5		
2024-07-30	91.0		
2024-08-02	25.5		
2024-08-03	16.5		
2024-08-23	0.5		
2024-08-24	16.0		
2024-08-29	1.0		
2024-08-31	87.5		
2024-09-06	7.0		
2024-09-07	5.0		
2024-09-15	7.5		
2024-09-17	11.0		
2024-09-18	7.5		
2024-10-07	155.0		
2024-10-14	125.0		
