date	rain	min_temp	max_temp
2024-05-16	30.5		
2024-05-18	41.0		
2024-06-04	18.0		
2024-06-05	13.0		
2024-06-15	4.5		
2024-06-27	25.0		
2024-07-01	12.0		
2024-07-30	89.0		
2024-08-25	1.5		
2024-08-31	89.0		
2024-09-12	26.5		
2024-09-13	1.0		
2024-09-14	20.0		
2024-09-19	10.0		
2024-10-21	57.5		
2024-10-24	92.5		
2024-10-29	20.0		
2024-11-21	38.5		
2024-12-22	38.0		
2024-12-30	23.0		
2025-01-01	50.5		
2025-01-30	27.5		
2025-02-16	18.0		
2025-03-03	82.5		
2025-03-29	55.5		
2025-04-01	33.0		
2025-04-09	19.5		
2025-04-11	57.5		
2025-04-12	36.0		
2025-04-16	67.5		
2025-07-06	17.0		
2025-08-17	26.5		
2025-09-06	0.5		
2025-09-25	73.0		
2025-10-02	0.5		
