date	rain	min_temp	max_temp
2018-11-04	1.0	23.5	30.4
2018-11-07	4.1	22.8	26.0
2018-11-12	0.0	21.6	31.6
2018-11-19	2.7	23.1	31.8
2019-02-04	0.0	24.5	34.5
2019-02-10	6.6	23.4	31.8
2019-02-11	0.0	22.5	31.8
2019-02-20	0.0	22.8	33.1
2019-02-21	0.0	22.5	35.5
2019-06-23	0	24.7	31.4
2019-06-29	0.0	27.9	31.8
2019-07-07	0.0	25.3	31.9
2019-07-26	9.4	24.6	31.3
2019-09-24	272.3	23.4	28.9
2019-10-04	21.2	23.0	31.4
2019-10-25	52.4	23.5	26.0
2019-10-30	3.1	23.5	30.2
2019-11-05	1.8	24.0	31.5
2019-11-06	0.0	24.2	31.2
2019-11-19	64.5	23.1	31.3
2019-11-23	0.0	22.6	31.6
2019-11-25	0.0	24.0	30.8
2019-11-29	0.1	23.9	27.6
2019-12-03	0	24.1	31.2
2019-12-05	6.1	23.4	29.4
2019-12-18	1.2	23.6	31.0
2019-12-24	0.3	23.5	31.8
2020-01-22	0	25.0	34.0
2020-02-04	0.0	23.0	33.9
2020-03-19	0.0	25.0	33.7
2020-03-21	0.0	23.4	32.8
2020-05-15	1.9	25.9	32.7
2020-05-25	0.0	26.4	32.1
2020-06-03	0.0	24.6	31.6
2020-08-03	12.3	24.0	30.7
2020-08-11	0.8	25.2	29.7
2020-09-19	3.5	26.2	31.1
2020-09-25	0	24.7	30.5
2020-09-28	2.3	24.6	30.5
2020-10-25	0.0	24.0	31.2
2020-12-01	0.0	24.8	33.3
2021-01-14	4.0	23.5	29.6
2021-02-02	0.0	20.3	35.4
2021-05-05	2.7	23.3	31.6
2021-06-28	0.0	23.6	30.9
2021-06-29	0.0	23.4	31.0
2021-06-30	1.8	23.1	31.3
2021-07-02	6.6	22.9	30.7
2021-07-03	8.8	25.5	30.6
2021-07-04	0	24.2	30.9
2021-07-05	0	26.9	30.5
2021-07-06	0.0	26.0	30.9
2021-07-08	2.1	24.9	31.1
2021-07-09	3.4	24.6	31.0
2021-07-10	5.5	22.2	30.9
2021-07-12	0.0	26.6	30.4
2021-07-13	0.0	27.0	30.7
2021-07-14	0.0	27.2	30.6
2021-07-15	0.0	26.5	30.7
2021-07-16	0.1	25.4	30.8
2021-07-17	0	27.0	31.2
2021-07-18	0.0	26.2	31.2
2021-07-19	0.0	27.0	31.0
2021-07-20	0.0	26.9	31.1
2021-07-21	0.0	27.0	31.0
2021-07-23	9.0	26.2	31.2
2021-07-24	10.3	24.0	30.8
2021-07-26	7.0	25.1	30.6
2021-07-27	24.7	23.9	27.2
2021-07-28	0.8	25.6	30.3
2021-07-29	0.0	24.1	30.5
2021-07-30	0	27.0	30.3
2021-07-31	0	27.0	30.6
2021-08-01	0.0	27.4	30.8
2021-08-02	0.0	27.1	30.4
2021-08-03	0.0	23.9	30.5
2021-08-06	0.0	27.3	30.8
2021-08-07	0.2	26.6	30.9
2021-08-09	2.2	25.3	29.7
2021-08-10	0.4	24.6	30.3
2021-08-12	0.0	27.0	30.1
2021-08-13	0.0	24.8	28.9
2021-08-14	0.0	26.5	30.0
2021-08-15	0.0	26.6	30.1
2021-08-16	0.0	26.9	29.8
2021-08-18	17.4	25.0	31.0
2021-08-20	0	24.5	30.3
2021-08-21	0.3	25.5	30.7
2021-08-23	0.0	24.6	29.9
2021-08-25	4.0	24.0	30.7
2021-08-26	73.3	23.9	30.2
2021-08-27	29.2	23.2	29.4
2021-08-28	0.1	26.4	30.4
2021-08-29	11.7	24.5	30.6
2021-08-30	17.2	24.4	
2021-08-31	0.0	26.2	
2021-09-01	0.0	25.1	
2021-09-02	11.2	25.7	
2021-09-03	0.0	25.3	30.3
2021-09-04	6.1	24.9	30.2
2021-09-06	13.8	25.1	30.4
2021-09-07	5.1	25.0	30.6
2021-09-08	1.1	24.5	30.6
2021-09-09	4.2	24.8	31.0
2021-09-10	0.0	25.1	30.9
2021-09-11	5.0	25.3	31.5
