date	rain	min_temp	max_temp
2019-12-03	56.5		
2019-12-18	58.6		
2021-01-14	20.9		
2021-07-18	34.5		
2021-08-09	41.8		
2021-08-18	37.7		
2021-09-21	55.5		
2021-10-01	26.3		
2021-10-25	23.6		
2021-11-01	65.5		
2021-11-13	60.0		
2021-11-19	16.0		
2021-11-26	75.0		
2021-11-27	35.0		
2021-11-30	34.5		
2021-12-09	28.0		
2021-12-11	14.5		
2021-12-15	21.3		
2021-12-16	23.0		
2021-12-22	7.0		
2022-01-05	83.0		
2022-01-10	64.5		
2022-01-12	6.7		
2022-01-19	3.1		
2022-02-07	21.0		
2022-02-08	7.5		
2022-02-19	95.2		
2022-02-20	21.0		
2022-02-27	63.4		
2022-03-04	51.5		
2022-03-20	11.7		
2022-04-07	42.0		
2022-04-10	46.3		
2022-04-15	23.5		
2022-05-30	27.0		
2022-06-30	3.0		
2022-07-01	10.0		
2022-08-26	5.5		
2022-09-28	5.0		
2022-09-29	7.8		
2022-10-09	26.4		
2022-10-18	56.0		
2022-11-03	24.0		
2022-11-09	54.1		
2022-11-12	56.6		
2022-11-13	30.8		
2022-11-14	43.8		
2022-11-16	10.2		
2022-12-21	33.0		
2022-12-23	16.2		
2023-01-22	64.7		
2023-01-23	4.2		
2023-02-05	11.3		
2023-02-06	7.7		
2023-02-19	74.2		
2023-02-20	82.6		
2023-02-21	68.4		
2023-03-05	14.4		
2023-03-14	6.4		
2023-03-18	26.4		
2023-04-28	8.6		
2023-07-17	27.5		
2023-08-07	1.5		
2023-08-12	38.4		
2023-10-22	23.0		
2023-11-15	32.0		
2023-11-27	25.5		
2023-11-28	40.5		
2023-12-14	16.0		
2024-01-01	120.0		
2024-01-02	72.0		
2024-01-09	104.2		
2024-01-10	120.0		
2024-01-11	109.0		
2024-01-28	11.0		
2024-02-16	8.0		
2024-02-27	15.0		
2024-03-21	12.0		
2024-03-22	78.0		
2024-03-23	115.0		
2024-03-24	10.0		
2024-03-28	11.0		
2024-04-28	11.0		
2024-04-29	14.0		
2024-05-28	11.0		
2024-09-19	13.2		
2024-10-09	21.4		
2024-10-27	32.4		
2025-01-19	112.2		
2025-01-23	55.3		
2025-01-29	9.6		
2025-02-01	4.7		
2025-02-11	0.5		
2025-02-27	74.3		
2025-03-20	32.6		
2025-04-02	11.4		
