date	rain	min_temp	max_temp
2024-04-09	23.5		
2024-04-18	76.5		
2024-04-19	25.5		
2024-04-21	19.0		
2024-04-27	0.5		
2024-05-05	0.5		
2024-05-10	27.0		
2024-05-11	86.0		
2024-05-13	73.5		
2024-05-14	55.5		
2024-05-22	45.0		
2024-05-24	41.5		
2024-06-02	259.0		
2024-06-05	19.0		
2024-06-06	2.5		
2024-06-07	20.0		
2024-06-08	30.0		
2024-06-11	9.5		
2024-06-12	10.5		
2024-06-15	9.5		
2024-06-20	26.5		
2024-06-22	17.0		
2024-06-24	25.5		
2024-06-27	25.5		
2024-07-01	8.0		
2024-07-14	47.5		
2024-07-15	11.0		
2024-07-25	7.5		
2024-07-28	0.5		
2024-07-30	96.5		
2024-08-02	34.0		
2024-08-03	7.0		
2024-08-24	3.5		
2024-08-30	11.5		
2024-08-31	72.0		
2024-09-03	59.0		
2024-09-05	15.5		
2024-09-07	6.0		
2024-09-12	38.5		
2024-09-15	9.5		
2024-09-17	8.5		
2024-09-18	6.5		
2024-10-16	40.5		
2024-11-04	68.0		
2025-01-17	20.0		
2025-06-26	23.0		
2025-07-07	18.0		
2025-07-11	4.0		
2025-07-13	3.5		
2025-07-16	26.0		
2025-07-18	10.5		
2025-07-20	19.5		
2025-07-22	37.0		
2025-08-10	2.0		
2025-08-12	22.5		
2025-08-14	15.5		
2025-08-18	18.5		
2025-08-29	15.5		
2025-09-06	2.5		
2025-09-13	0.5		
2025-09-15	1.0		
2025-09-22	24.5		
2025-09-23	24.5		
2025-09-24	18.5		
2025-09-26	138.0		
2025-09-29	1.5		
2025-10-02	0.5		
