date	rain	min_temp	max_temp
2019-02-11	12.8		
2019-02-20	12.6		
2019-06-23	48.7		
2019-10-25	50.8		
2019-10-30	50.2		
2019-12-24	49.0		
2020-03-21	0.0		
2020-09-25	60.0		
2021-01-14	85.1		
2021-06-29	12.0		
2021-07-08	30.8		
2021-07-09	11.2		
2021-07-12	35.7		
2021-07-13	12.2		
2021-07-15	15.8		
2021-08-21	13.8		
2021-09-03	55.7		
2021-09-04	28.1		
2021-09-07	13.7		
2021-09-08	18.2		
2021-09-13	28.2		
2021-09-14	20.4		
2021-09-23	11.2		
2021-09-24	15.8		
2021-09-26	16.2		
2021-09-28	38.9		
2021-09-29	18.2		
2021-10-02	105.2		
2021-10-15	2.6		
2021-10-18	7.8		
2021-10-19	1.2		
2021-11-16	79.1		
2021-11-29	26.7		
2021-12-21	1.8		
2022-01-18	15.2		
2022-03-03	60.2		
2022-03-10	1.8		
2022-03-18	40.2		
2022-04-21	50.8		
2022-04-23	35.6		
2022-04-25	110.2		
2022-05-02	60.2		
2022-05-03	35.4		
2022-05-05	22.3		
2022-05-07	32.1		
2022-05-09	50.8		
2022-05-21	13.2		
2022-05-26	26.7		
2022-05-27	26.7		
2022-06-03	26.8		
2022-06-10	1.8		
2022-06-11	1.8		
2022-06-12	3.8		
2022-06-13	3.4		
2022-07-14	1.1		
2022-08-25	3.2		
2022-08-29	7.2		
2022-08-31	115.1		
2022-09-07	3.1		
2022-09-16	3.2		
2022-09-22	1.8		
2022-10-05	3.6		
2022-10-08	6.8		
2022-10-14	88.7		
2022-10-24	60.1		
2022-11-16	17.6		
2022-11-30	6.1		
2022-12-02	13.8		
2022-12-06	38.8		
2022-12-10	11.2		
2022-12-16	8.6		
2023-01-16	3.8		
2023-01-27	28.7		
2023-02-09	25.0		
2023-02-10	6.2		
2023-02-14	10.2		
2023-03-16	16.2		
2023-04-07	13.6		
2023-04-08	14.7		
2023-05-04	38.2		
2023-05-06	1.1		
2023-05-08	7.1		
2023-05-11	34.2		
2023-05-15	18.3		
2023-06-02	66.2		
2023-06-12	19.2		
2023-07-04	14.7		
2023-08-31	30.8		
2023-09-15	42.2		
2023-09-20	82.1		
2023-09-26	16.0		
2023-09-27	58.9		
2023-10-06	40.0		
2023-10-07	48.1		
2023-10-20	48.7		
2023-10-31	45.7		
2023-11-17	37.2		
2023-11-24	43.2		
2023-12-05	33.2		
2024-01-02	90.0		
2024-01-04	4.1		
2024-01-08	38.9		
2024-02-02	12.2		
2024-02-06	22.1		
2024-03-01	4.0		
