date	rain	min_temp	max_temp
2024-05-05	1.0		
2024-05-16	27.5		
2024-05-18	49.5		
2024-06-04	26.0		
2024-06-05	21.0		
2024-06-07	27.5		
2024-06-15	9.0		
2024-06-27	23.0		
2024-07-09	5.5		
2024-07-23	49.5		
2024-07-30	81.5		
2024-08-16	6.0		
2024-08-31	81.0		
2024-09-13	0.5		
2024-09-14	15.5		
2024-09-19	7.5		
2024-09-26	9.0		
2024-10-19	1.5		
2024-10-21	100.0		
2024-10-24	84.0		
2024-10-28	47.5		
2024-11-21	53.5		
2024-12-22	47.0		
2025-02-06	9.0		
2025-02-08	6.0		
2025-02-16	14.5		
2025-03-29	21.5		
2025-04-01	15.5		
2025-04-09	38.5		
2025-04-11	50.5		
2025-04-12	31.5		
2025-04-16	4.5		
2025-05-03	33.5		
2025-07-06	3.5		
2025-08-17	25.0		
2025-09-25	84.0		
