date	rain	min_temp	max_temp
2024-09-12	0.0	25.4	32.3
2024-10-12	0.2	23.4	28.4
2025-02-12	0.0	22.9	31.6
2025-03-12	51.6	22.1	27.8
2025-04-12	0.0	24.8	32.2
2025-08-11	0.0	24.2	32.4
2025-08-12	0.1	24.3	31.8
2025-08-23	0.1	24.8	35.8
2025-09-12	0.0	26.5	34.5
2025-11-12	2.3	23.3	32.1
2026-01-12	0.7	23.2	31.6
