date	rain	min_temp	max_temp
2021-09-25	92.5		
2021-10-03	66.5		
2021-11-02	59.5		
2021-11-23	18.5		
2021-11-24	84.5		
2022-01-03	90.0		
2022-01-06	32.5		
2022-01-09	24.5		
2022-01-28	4.5		
2022-02-13	84.0		
2022-02-23	3.0		
2022-02-26	1.5		
2022-04-16	15.5		
2022-07-21	18.5		
2022-07-26	43.5		
2022-10-11	64.0		
2022-11-09	65.0		
2023-01-24	25.0		
2023-02-02	88.5		
2023-02-05	33.5		
2023-11-07	36.5		
2023-11-13	64.5		
2023-12-14	12.5		
2024-01-19	92.5		
2024-01-22	0.7		
