date	rain	min_temp	max_temp
2021-01-14	24.0		
2021-06-28	19.0		
2021-08-23	67.0		
2021-09-19	101.2		
2021-09-23	33.0		
2021-10-03	76.5		
2021-10-27	65.7		
2021-10-31	79.5		
2021-12-13	65.5		
2022-01-29	5.1		
2022-02-10	6.5		
2022-03-05	20.8		
2022-03-19	12.0		
2022-08-17	15.5		
2022-08-26	5.4		
2022-08-30	62.6		
2022-09-27	2.7		
2022-10-11	26.7		
2022-10-12	37.5		
2022-12-01	3.0		
2022-12-04	22.5		
2022-12-09	96.1		
2022-12-13	2.7		
2022-12-20	81.7		
2023-01-24	57.4		
2023-02-01	24.0		
2023-08-14	0.0		
2023-08-18	0.0		
2023-08-19	0.0		
2023-09-17	0.0		
2023-10-10	95.5		
2023-10-15	56.0		
2023-12-26	0.0		
2024-01-04	0.0		
2024-01-14	0.0		
2024-01-25	0.0		
2024-01-26	0.0		
2024-02-03	0.0		
2024-02-04	0.0		
2024-02-07	0.0		
2024-02-08	0.0		
2024-02-09	0.0		
2024-02-10	0.0		
2024-02-11	0.0		
2024-02-12	0.0		
2024-02-13	0.0		
2024-02-18	0.0		
2024-02-19	0.0		
2024-02-20	0.0		
2024-02-26	0.0		
2024-02-29	0.0		
2024-03-01	0.0		
2024-03-02	0.0		
2024-03-05	0.0		
2024-03-06	0.0		
