date	rain	min_temp	max_temp
2024-04-09	26.0		
2024-04-14	16.0		
2024-04-15	62.0		
2024-04-27	1.0		
2024-05-15	102.5		
2024-05-30	58.5		
2024-06-01	74.5		
2024-06-07	27.0		
2024-06-11	10.0		
2024-06-12	9.0		
2024-06-14	3.5		
2024-06-22	19.5		
2024-07-05	43.0		
2024-07-06	88.5		
2024-07-13	17.0		
2024-07-30	85.5		
2024-08-02	27.0		
2024-08-03	15.5		
2024-08-22	43.5		
2024-08-23	1.5		
2024-08-25	8.0		
2024-08-31	85.0		
2024-09-05	21.5		
2024-09-06	8.5		
2024-09-13	0.5		
2024-09-17	8.0		
2024-09-28	6.5		
2024-10-28	47.0		
2024-10-30	7.0		
2024-11-21	34.5		
2024-12-22	68.5		
2024-12-30	20.5		
2024-12-31	66.0		
2025-01-01	98.5		
2025-01-17	34.5		
2025-01-26	27.0		
2025-01-28	17.0		
2025-02-02	8.0		
2025-02-05	1.0		
2025-02-18	45.0		
2025-03-18	38.0		
2025-03-30	6.0		
2025-04-01	45.5		
2025-04-04	55.5		
2025-04-11	41.5		
2025-04-12	35.5		
2025-04-14	12.5		
2025-04-22	64.0		
2025-05-03	40.0		
2025-07-06	9.5		
2025-07-07	20.5		
2025-07-11	3.0		
2025-07-15	6.0		
2025-07-22	31.5		
2025-08-05	12.0		
2025-08-14	25.0		
2025-08-17	52.0		
2025-08-29	18.0		
2025-09-15	1.5		
2025-09-26	94.0		
