date	rain	min_temp	max_temp
2021-06-28	21.5		
2021-07-10	101.5		
2021-07-29	15.0		
2021-10-13	16.0		
2021-12-02	28.5		
2022-01-06	43.5		
2022-03-10	6.0		
2022-04-21	19.0		
2022-05-12	18.5		
2022-05-14	83.0		
2022-07-14	1.0		
2022-08-04	31.0		
2022-10-01	51.0		
2022-10-15	78.0		
2022-10-24	58.0		
2022-11-08	105.0		
2022-11-09	70.0		
2022-11-28	39.0		
2022-12-15	42.0		
2022-12-16	14.5		
2023-01-26	7.5		
2023-02-13	1.0		
2023-04-20	8.0		
2023-11-06	84.0		
2024-01-06	11.0		
2024-02-02	42.0		
