date	rain	min_temp	max_temp
2018-11-04	10.8	26.0	28.7
2018-11-07	14.2	23.5	26.4
2018-11-12	0.0	26.3	29.5
2018-11-19	9.1	25.0	30.1
2019-02-04	0	26.0	30.4
2019-02-10	0	25.0	31.7
2019-02-11	0.0	25.8	30.8
2019-02-20	0.0	24.8	32.4
2019-02-21	0.0	26.4	32.5
2019-06-23	0	28.6	32.0
2019-06-29	0.0	28.1	31.2
2019-07-07	0.0	28.4	32.2
2019-07-26	0.0	27.4	31.2
2019-09-24	19.0	25.0	30.8
2019-10-04	6.1	25.4	31.9
2019-10-25	2.9	24.0	27.1
2019-10-30	2.7	24.1	27.6
2019-11-06	0.0	25.3	31.3
2019-11-19	4.2	25.8	31.7
2019-11-23	0	25.7	29.8
2019-11-25	46.2	24.4	31.0
2019-11-29	3.5	24.9	31.4
2019-12-03	9.4	23.9	29.4
2019-12-05	20.7	24.4	28.5
2019-12-18	0.3	25.7	30.7
2019-12-24	2.9	25.1	28.2
2020-01-22	0.0	26.4	30.4
2020-02-04	0.0	23.9	31.0
2020-03-19	0.0	26.2	35.1
2020-03-21	0.0	24.9	33.2
2020-05-15	0.0	27.7	33.4
2020-05-25	0.0	29.2	32.3
2020-06-03	0	28.6	31.5
2020-08-03	0.0	27.4	31.0
2020-08-11	0.0	26.9	30.6
2020-09-19	0.0	26.7	30.6
2020-09-25	0	26.5	30.2
2020-09-28	5.1	22.9	30.5
2020-10-25	0.0	27.2	30.6
2020-12-01	0.1	26.9	30.2
2021-01-14	17.3	24.2	27.9
2021-02-02	0.0	23.2	31.2
2021-05-05	0.0	26.1	32.0
2021-06-28	0	28.1	31.3
2021-06-29	0.0	25.7	31.2
2021-06-30	0.0	27.9	31.2
2021-07-02	0.0	28.1	31.3
2021-07-03	0.0	27.9	31.0
2021-07-04	0.0	25.7	31.0
2021-07-05	0.0	27.2	30.6
2021-07-06	0.0	26.4	33.6
2021-07-08	0.0	28.3	31.5
2021-07-09	0.0	28.4	32.0
