date	rain	min_temp	max_temp
2021-07-16	23.0		
2021-11-26	82.0		
2021-11-28	53.0		
2021-12-14	43.2		
2021-12-16	19.1		
2021-12-18	7.3		
2021-12-22	4.3		
2022-01-04	65.1		
2022-01-16	4.3		
2022-02-07	10.2		
2022-02-08	19.2		
2022-02-11	36.2		
2022-02-12	13.0		
2022-02-19	62.0		
2022-02-27	54.0		
2022-03-02	14.3		
2022-11-09	72.1		
2022-12-19	49.3		
2023-02-06	7.2		
2023-02-20	237.0		
2023-02-21	73.7		
2023-04-28	23.2		
2023-09-13	11.3		
2023-11-28	39.2		
2023-12-15	61.0		
2023-12-24	2.5		
2023-12-25	13.2		
2024-01-11	134.0		
2024-01-30	3.4		
2024-02-16	20.2		
