date	rain	min_temp	max_temp
2019-12-18	36.8		
2021-08-07	23.4		
2021-08-18	25.3		
2021-09-21	45.3		
2021-10-01	22.6		
2021-11-07	43.2		
2021-11-13	58.3		
2021-11-26	50.4		
2021-12-16	15.2		
2022-01-05	40.2		
2022-01-08	13.6		
2022-01-09	16.1		
2022-01-10	39.2		
2022-01-19	2.2		
2022-01-31	22.1		
2022-02-07	5.2		
2022-02-08	4.8		
2022-02-14	32.2		
2022-02-19	60.8		
2022-02-20	31.4		
2022-02-27	76.1		
2022-03-02	1.7		
2022-03-04	22.4		
2022-03-20	22.4		
2022-04-15	34.4		
2022-08-26	19.8		
2022-09-29	24.8		
2022-10-09	18.4		
2022-10-26	24.8		
2022-11-09	69.8		
2022-11-12	26.4		
2022-11-13	40.0		
2022-12-21	25.3		
2023-01-22	60.8		
2023-02-05	19.2		
2023-02-06	5.0		
2023-02-19	41.6		
2023-02-20	98.4		
2023-02-21	35.2		
2023-03-05	36.8		
2023-04-28	7.6		
2023-07-17	2.0		
2023-10-08	24.1		
2023-10-22	16.9		
2023-11-10	92.1		
2023-11-27	24.2		
2023-11-28	33.6		
2023-12-06	20.4		
2023-12-14	8.2		
2023-12-25	12.1		
2024-01-01	40.1		
2024-01-09	100.8		
2024-01-10	88.6		
2024-01-11	132.8		
2024-01-29	6.7		
2024-01-30	3.6		
2024-02-17	2.4		
2024-03-21	2.0		
2024-03-23	104.0		
2024-05-18	45.0		
2024-05-18	45.0		
2024-08-30	13.3		
2024-10-09	21.4		
2024-10-15	101.6		
2024-10-27	45.3		
2025-01-01	32.4		
2025-01-19	108.0		
2025-01-20	68.5		
2025-01-23	65.6		
2025-01-29	8.8		
2025-01-31	28.0		
2025-02-01	13.6		
2025-02-27	56.2		
2025-04-02	20.1		
2025-04-10	36.4		
2025-04-19	4.0		
2025-08-09	1.5		
2025-10-05	79.2		
