date	rain	min_temp	max_temp
2019-02-11	50.4		
2021-07-06	27.6		
2021-08-14	2.3		
2021-08-30	28.3		
2021-09-06	28.6		
2021-10-20	36.7		
2021-10-24	4.6		
2021-11-11	21.3		
2021-11-12	23.2		
2021-11-13	17.4		
2021-11-25	66.3		
2021-12-03	45.0		
2022-01-09	12.8		
2022-01-19	3.2		
2022-03-03	25.3		
2022-03-04	20.1		
2022-04-06	62.6		
2022-04-08	44.2		
2022-04-17	2.9		
2022-04-23	25.3		
2022-05-10	3.2		
2022-07-01	12.9		
2022-08-05	37.4		
2022-09-16	5.2		
2022-11-29	2.4		
2025-04-08	33.0		
2025-04-09	18.0		
2025-04-27	35.0		
2025-04-28	65.0		
2025-08-07	2.0		
2025-08-15	7.0		
2025-08-18	17.0		
2025-08-22	9.0		
2025-09-10	39.0		
2025-09-12	10.0		
2025-09-16	14.0		
2025-09-27	72.0		
2025-10-04	16.0		
