date	rain	min_temp	max_temp
2019-11-19	31.4		
2021-09-28	38.4		
2021-10-14	12.5		
2021-10-16	9.8		
2021-10-21	68.2		
2021-11-03	31.9		
2021-11-10	62.6		
2021-11-20	74.3		
2021-12-31	38.2		
2022-04-06	58.7		
2022-04-22	17.1		
2022-04-23	43.2		
2022-04-26	31.1		
2022-04-27	27.8		
2022-05-13	36.1		
2022-05-19	19.0		
2022-05-25	122.8		
2022-05-31	67.7		
2022-06-11	46.9		
2023-02-25	32.2		
2023-04-08	23.8		
2023-04-15	8.5		
2023-04-17	45.2		
2023-04-18	1.6		
2023-04-24	30.4		
2023-05-27	6.8		
2023-06-26	13.6		
2023-08-16	0.5		
2023-10-26	40.2		
2023-10-27	5.1		
2023-11-08	105.8		
2023-11-09	55.8		
2023-11-21	40.5		
2023-11-25	13.8		
2023-11-29	41.8		
2023-12-01	46.2		
2023-12-06	20.5		
2023-12-19	59.2		
2024-03-25	46.6		
2024-04-17	11.0		
2024-05-17	62.3		
2024-05-25	41.8		
2024-11-05	62.3		
2024-11-19	92.7		
2024-12-23	8.1		
2025-04-04	95.0		
