date	rain	min_temp	max_temp
2020-05-25	5.1		
2020-08-11	33.5		
2020-09-19	121.9		
2020-09-28	10.6		
2020-10-25	8.4		
2021-06-30	4.2		
2021-07-03	3.2		
2021-07-04	0.6		
2021-07-05	9.1		
2021-07-10	204.7		
2021-07-13	17.9		
2021-07-16	2.8		
2021-07-17	11.8		
2021-07-19	27.8		
2021-07-26	59.4		
2021-07-28	6.8		
2021-08-01	1.1		
2021-08-02	9.4		
2021-08-03	8.7		
2021-08-06	14.7		
2021-08-07	53.2		
2021-08-09	102.3		
2021-08-10	31.6		
2021-08-12	28.6		
2021-08-13	104.7		
2021-08-14	37.2		
2021-08-15	11.4		
2021-08-18	6.4		
2021-08-27	44.1		
2021-08-28	57.2		
2021-09-02	55.3		
2021-09-03	26.7		
2021-09-04	48.5		
2021-09-06	74.3		
2021-09-07	46.2		
2021-09-08	3.7		
2021-09-09	12.9		
2021-09-11	6.7		
2021-09-14	22.3		
2021-09-15	12.5		
2021-09-25	91.3		
2021-09-26	25.7		
2021-09-27	138.4		
2021-09-28	41.7		
2021-09-29	38.4		
2021-10-10	7.2		
2021-10-11	111.3		
2021-10-13	37.4		
2021-10-15	5.4		
2021-10-16	8.4		
2021-10-18	7.5		
2021-10-19	7.5		
2021-10-27	54.5		
2021-11-08	89.9		
2021-11-09	107.3		
2021-11-11	15.3		
2021-11-12	38.1		
2021-11-13	41.1		
2021-11-14	15.7		
2021-11-15	42.4		
2021-11-16	107.3		
2021-11-20	35.6		
2021-12-23	6.1		
2022-01-14	1.4		
2022-01-26	0.6		
2022-01-27	1.3		
2022-02-13	60.3		
2022-03-07	5.7		
2022-03-16	3.3		
2022-03-19	37.2		
2022-03-20	5.1		
2022-03-27	5.1		
2022-04-03	27.2		
2022-04-06	56.3		
2022-04-07	72.4		
2022-04-13	38.6		
2022-05-15	51.3		
2022-06-22	11.9		
2022-06-23	34.5		
2022-07-13	1.1		
2022-07-14	7.2		
2022-07-16	30.8		
2022-07-17	6.8		
2022-07-18	61.5		
2022-07-21	31.1		
2022-07-22	32.7		
2022-07-23	36.4		
2022-07-24	43.4		
2022-07-28	44.7		
2022-08-01	168.4		
2022-08-04	104.6		
2022-08-05	61.3		
2022-08-06	35.4		
2022-08-07	3.6		
2022-08-17	1.2		
2022-08-19	9.4		
2022-08-20	6.7		
2022-08-21	4.4		
2022-08-23	71.2		
2022-08-26	5.1		
2022-08-29	10.2		
2022-09-02	27.1		
2022-09-03	3.4		
2022-09-04	15.2		
2022-09-05	37.2		
2022-09-06	109.3		
2022-09-07	7.4		
2022-09-08	12.9		
2022-09-19	3.8		
2022-09-21	4.1		
2022-09-29	27.3		
2022-10-01	69.4		
2022-10-02	61.2		
2022-10-03	114.3		
2022-10-04	69.4		
2022-10-05	23.1		
2022-10-06	19.4		
2022-10-07	11.7		
2022-10-08	13.6		
2022-11-02	47.1		
2022-11-05	74.3		
2022-11-06	81.7		
2022-11-27	1.4		
2022-12-04	17.3		
2022-12-10	12.1		
2022-12-15	7.3		
2022-12-16	19.7		
2022-12-25	57.4		
2023-01-15	1.2		
2023-01-26	2.5		
2023-02-25	51.7		
2023-03-06	1.4		
2023-03-11	1.4		
2023-03-16	19.4		
2023-04-02	12.7		
2023-04-05	18.9		
2023-04-09	41.3		
2023-04-17	47.8		
2023-04-18	5.3		
2023-04-19	2.1		
2023-04-21	13.1		
2023-04-21	21.3		
2023-04-23	3.4		
2023-04-25	34.1		
2023-04-28	13.2		
2023-05-05	28.1		
2023-05-07	36.2		
2023-05-09	39.5		
2023-05-10	18.5		
2023-05-13	84.3		
2023-05-15	8.9		
2023-05-21	18.9		
2023-05-31	38.6		
2023-06-03	11.4		
2023-06-04	18.1		
2023-06-12	31.4		
2023-06-15	2.1		
2023-06-18	27.3		
2023-06-20	24.5		
2023-06-23	17.5		
2023-06-28	36.8		
2023-06-29	24.1		
2023-07-01	28.3		
2023-07-03	124.6		
2023-07-04	73.1		
2023-07-06	91.7		
2023-07-07	7.3		
2023-07-09	4.1		
2023-07-11	6.1		
2023-07-14	29.6		
2023-07-15	5.7		
2023-07-16	3.1		
2023-07-17	11.8		
2023-07-18	2.3		
2023-07-23	1.3		
2023-07-25	10.6		
2023-07-30	1.4		
2023-08-13	10.9		
2023-08-19	7.4		
2023-08-28	18.4		
2023-08-29	32.5		
2023-08-30	87.6		
2023-09-03	41.6		
2023-09-06	70.3		
2023-09-09	9.1		
2023-09-10	8.6		
2023-09-11	25.9		
2023-09-12	72.1		
2023-09-14	56.4		
2023-09-20	81.6		
2023-09-24	1.9		
2023-09-25	14.2		
2023-10-06	49.3		
2023-10-09	61.6		
2023-10-15	102.3		
2023-10-29	23.4		
2023-11-01	34.4		
2023-11-11	17.1		
2023-11-18	28.2		
2023-11-24	8.7		
2023-11-25	8.4		
2023-12-01	74.3		
2023-12-03	7.3		
2023-12-04	81.2		
2023-12-05	37.2		
2023-12-08	104.7		
2023-12-11	69.7		
2023-12-17	59.4		
2023-12-31	19.6		
2024-01-05	21.4		
2024-01-06	6.4		
2024-01-07	41.6		
2024-01-21	14.8		
2024-02-24	1.7		
2024-03-01	1.3		
2024-03-09	21.7		
2024-03-21	0.3		
2024-04-14	15.3		
2024-04-17	18.1		
2024-05-01	37.9		
2024-05-21	92.4		
2024-05-22	74.2		
2024-05-23	104.6		
2024-05-24	137.6		
2024-05-25	81.4		
2024-05-27	69.5		
2024-05-30	167.3		
2024-05-31	24.8		
2024-06-04	11.4		
2024-06-10	28.3		
2024-06-13	15.3		
2024-06-14	0.5		
2024-06-17	1.2		
2024-06-21	27.8		
2024-06-22	56.4		
2024-06-24	18.6		
2024-06-25	56.2		
2024-06-27	27.5		
2024-06-28	10.2		
2024-07-09	10.3		
2024-07-14	77.6		
2024-07-17	16.4		
2024-07-18	26.2		
2024-07-28	1.4		
2024-07-31	3.5		
2024-08-04	2.5		
2024-08-29	0.5		
2024-09-03	59.8		
2024-09-05	18.3		
2024-09-08	27.4		
2024-09-09	18.4		
2024-09-15	19.5		
2024-09-16	18.4		
2024-09-17	15.9		
2024-10-10	49.4		
2024-10-26	54.6		
2024-11-01	77.2		
2024-11-15	54.3		
2025-03-28	10.6		
2025-04-08	45.6		
2025-04-10	43.8		
2025-04-19	11.8		
2025-04-20	1.6		
2025-05-04	80.8		
2025-06-29	31.6		
2025-07-05	1.5		
2025-07-07	10.9		
2025-07-08	9.2		
2025-07-10	9.2		
2025-07-12	18.4		
2025-07-15	10.7		
2025-07-20	28.3		
2025-07-21	39.2		
2025-07-22	29.8		
2025-07-25	12.3		
2025-07-26	25.7		
2025-08-02	63.5		
2025-08-03	48.8		
2025-08-04	35.8		
2025-08-05	13.9		
2025-08-07	1.3		
2025-08-12	42.4		
2025-08-14	19.6		
2025-08-15	15.8		
2025-08-16	18.7		
2025-08-18	16.5		
2025-08-19	1.8		
2025-08-24	3.5		
2025-09-06	1.4		
2025-09-16	18.9		
2025-09-22	25.4		
2025-09-23	25.4		
2025-09-25	51.7		
2025-09-27	49.5		
2025-09-28	8.1		
