date	rain	min_temp	max_temp
2021-08-25	10.6		
2021-08-26	54.8		
2021-09-06	31.8		
2021-09-11	6.3		
2021-09-14	13.8		
2021-09-16	46.1		
2021-09-28	26.2		
2021-10-04	23.4		
2021-10-06	91.3		
2021-10-16	21.7		
2021-11-05	31.1		
2021-11-14	16.5		
2021-11-15	38.3		
2021-12-31	26.1		
2022-01-01	18.2		
2022-04-02	15.8		
2022-04-11	72.5		
2022-05-07	22.6		
2022-06-07	19.4		
2022-06-08	6.1		
2022-07-30	14.6		
2022-09-08	16.4		
2022-10-17	35.8		
2022-10-18	37.4		
2022-11-06	42.6		
2022-11-12	18.2		
2022-12-04	48.2		
2022-12-12	7.1		
2023-02-25	47.3		
2023-04-14	2.1		
2023-04-16	3.7		
2023-05-06	10.1		
2023-05-08	19.9		
2023-05-10	22.6		
2023-08-29	8.6		
2023-09-03	8.1		
2023-09-11	29.7		
2023-09-15	39.4		
2023-09-23	58.6		
2023-10-30	62.1		
2023-11-09	43.9		
2023-11-20	72.0		
2023-12-09	43.2		
2023-12-17	31.6		
