"ld,.=K jd¾;dj வாைிழல அறிக்ழக Weather Report
 osk Wfoa 0830 g wjika jQ meh 24 i|yd 
2022.05.31
          for the 24 hour period ending at 0830SLTS on this date","","","",""
"k`l²zìq&` m[&Sw`n
tspkz;lytpay;  epiyaq;fs;
Meteorological Stations","@sv@N u:zWvy(@s) 
epoypy; ntg;gepiy( nr)","","vR;`pwny(ÉÉ)
kio tPo;r;rp(kp..kP)
Rainfall (mm)",""
"","Temperature in the shade (°C)","","",""
"","upÝmcaH Max","avm ,opTMin.","Daily Rainfall",""
"wkqrdOmqrhஅநுபாதபுபம்Anuradhapura","31.3","24.7","0.5",""
"nÿ,a, ஧துள஭Badulla","29.1","20.6","0.0",""
"nKavdrfj, ஧ண்டாபவள஭Bandarawela","25.3","18.7","0.2",""
"uvl,mqj நட்டக்க஭ப்புBatticaloa","31.8","25.2","0.0",""
"fld<U ககாழும்புColombo","30.1","24.8","47.0",""
".d,a, கா஬ிGalle","29.0","24.3","56.0",""
"yïnkaf;dg ம்஧ாந்ததாட்ளடHambanthota","30.6","24.2","15.1",""
"hdmkh  னாழ்ப்஧ாணம்Jaffna","32.0","27.5","0.0",""
"fudKrd., கநா஦஫ாகள஬ Monaragala","33.6","24.1","0.0",""
"lgq.iaf;dg  கட்டுகஸ்ததாட்ளட Katugasthota","27.7","22.2","15.7",""
"lgqkdhl  கட்டு஥ானக்காKatunayake","30.3","24.0","44.5",""
"l=reKE., குருணாகல் Kurunagala","30.7","24.1","8.4",""
"uy b¨mam,a,u நஹாஇலுப்஧ல்஬ந Maha Illuppallama","30.7","24.6","0.5",""
"ukakdru நன்஦ார்Mannar","31.5","27.6","0.0",""
"fmdf<dkakrej  க஧ா஬ன்஥றுவ polonnaruwa","34.8","26.5","0.0",""
"kqjrt<sh  நுவகப஬ினாNuwara Eliya","19.5","14.4","7.5",""
"fmd;=ú,a க஧ாத்துவில்Pothuvil","35.6","25.8","0.0",""
"m
;a;,u புத்த஭ம்Puttalam","31.0","26.0","6.5",""
