"ld,.=K jd¾;dj லானிழய அமிக்ழக Weather Report
 osk Wfoa 0830 g wjika jQ meh 24 i|yd 
2022.01.13
          for the 24 hour period ending at 0830SLTS on this date","","","",""
"k`l²zìq&` m[&Sw`n
tspkz;lytpay;  epiyaq;fs;
Meteorological Stations","@sv@N u:zWvy(@s) 
epoypy; ntg;gepiy( nr)","","vR;`pwny(ÉÉ)
kio tPo;r;rp(kp..kP)
Rainfall (mm)",""
"","Temperature in the shade (°C)","","",""
"","upÝmcaH Max","avm ,opTMin.","Daily Rainfall",""
"wkqrdOmqrhஅநுபாதபுபம்Anuradhapura","31.4","23.6","0.0",""
"nÿ,a, ஧துள஭Badulla","26.6","19.6","0.0",""
"nKavdrfj, ஧ண்டாபவள஭Bandarawela","24.7","17.2","0.0",""
"uvl,mqj நட்டக்க஭ப்புBatticaloa","29.4","23.2","1.4",""
"fld<U ககாழும்புColombo","31.2","24.9","0.0",""
".d,a, கா஬ிGalle","30.1","26.0","0.1",""
"yïnkaf;dg ம்஧ாந்ததாட்ளடHambanthota","31.7","24.6","8.1",""
"hdmkh  னாழ்ப்஧ாணம்Jaffna","30.0","22.6","0.3",""
"fudKrd., கநா஦஫ாகள஬ Monaragala","32.3","22.5","0.0",""
"lgq.iaf;dg  கட்டுகஸ்ததாட்ளட Katugasthota","31.3","19.8","0.0",""
"lgqkdhl  கட்டு஥ானக்காKatunayake","32.8","23.2","0.0",""
"l=reKE., குருணாகல் Kurunagala","33.9","22.9","0.0",""
"uy b¨mam,a,u நஹாஇலுப்஧ல்஬ந Maha Illuppallama","31.7","22.4","0.0",""
"ukakdru நன்஦ார்Mannar","30.3","24.6","0.0",""
"fmdf<dkakrej  க஧ா஬ன்஥றுவ polonnaruwa","31.7","22.6","0.0",""
"kqjrt<sh  நுவகப஬ினாNuwara Eliya","21.4","11.7","0.4",""
"fmd;=ú,a க஧ாத்துவில்Pothuvil","30.8","24.0","0.0",""
"m
;a;,u புத்த஭ம்Puttalam","32.2","23.2","0.0",""
"r;au,dk இபத்ந஬ாள஦Rathmalana","31.3","24.6","0.0",""
"r;akmqrh இபத்தி஦புரிRathnapura","33.9","23.2","27.7",""
";%sl=Kdu,h திருதகாணநள஬Trincomalee","29.8","23.4","0.0",""
"jõkshdj வவு஦ினாVavuniya","31.4","22.2","0.0",""
"u;a;, நத்த஭Mattla","33.0","23.4","23.2",""
"මු඼තිව් முல்ல஬த்தீவு  Mullaithivu","29.6","25.2","0.0",""
"úÿ,s n,d.dr wdY%
; c,dY  நீர்஫ின் நீர஭ந்துப் ப஭ப்பு Hydro Catchment Areas","","","",""
"vR;`m`n Sw`nkio tPo;rp epiyaq;fs;Rainfall Stations","ÉÉ-kp..kP-mm","vR;`m`n Sw`n  kio tPo;rp epiyaq;fs;                Rainfall Stations","","ÉÉ-kp..kP-mm"
"කාසල්රීக஺சல்஫ீச்Castlereigh","0.0","රන්නෙණි ඼ இபந்மத஦ிக஬Randenigala","","0.0"
"න ෝටන්ந஥஺ட்டன்Norton","3.5","රන්ටැනේ இபந்தம்ந஧Rantambe","","0.0"
"මාඕස්සාකැනල්மநௌசக்கந஬ Maussakele","0.0","නබෝලතැන්  ந஧஺வத்தன்஦Bowatenna","","0.0"
"කැනියන්கன்னன்Canyon","10.3","උකුනල඼உக்குவ஬Ukuwela","","0.0"
"඼ක්ෂපා ஬க்ச஧஺஦Lakshapana","0.5","සම ළලැලசந஦஬மவவSamanala Wawa","","66.0"
"ඉහ඼ නකොත්මනල්நநல்மக஺த்நல஬Upper Kotmale","0.0","කුකුනල්  ංඟ குக்குந஭கங்கKukuleganaga","","4.0"
"නකොත්මනල් மக஺த்நல஬Kotmale","0.0","මස්නකළියநஸ்நக஬஻னMaskeliya","","0.0"
"වික්නටෝරියාவிக்நப஺஫஻ன஺ Victoriya","0.0","ෑබඩ஥஺ம஧஺லடNeboda","","NA"
"","","","",""
"wksl=;a j¾Idm;k ia:dk ஏழன஬ நிழய஬ங்கரின் ஫ழறல ீழ்ச்சி Other Rainfall Stations","","","",""
"vR;`m`nSw`n kio tPo;rp epiyaq;fs;Rainfall Stations","ÉÉ-kp..kP-mm","vR;`m`n Sw`n  kio tPo;rp epiyaq;fs;   Rainfall Stations","","ÉÉ-kp..kP-mm"
"ගුරුළුලා  குறுழுவ஺஦ Guruluwana","34.0","බටුලන් ඼ ஧ட்டுவ஺ன்க஬Batuwangala","","7.5"
"හංලැල්඼ஹங்மவல்஬ Hanwella","30.5","නෙත  ඼ மடட்டணகல்ல஬ Dethanagala","","5.5"
"නව්ලැල්ත඼ාල நவவல்த஬஺வ Wevalthalawa","30.1","කළුතර களுத்துல஫ Kaluthara","","5.3"
"බ඼ංන ොඩ ஧஬஺ங்மக஺லட Balangoda","25.4","ලිය  ස්නතොට ஬஻னணகஸ்நத஺ட்ட Liyangastota","","3.1"
"හිනිඳුමக஻஦ிதுநHiniduma","25.0","ක඼ටුලාල க஬ட்டுமவவ Kalatuwawa","","2.5"
"අවිස්සානව්ල්඼ அவிச஺வல஭ Awissawella","19.9","තිස්සමහාරාමයத஻ஸ்ஸநஹ஺஫஺லநனTissamaharamaya","","1.5"
"කුට්ට පිටිය නත් குட்டப்஧ிட்டின Kuttapitiya Tea","16.4","඼බු ම ஬புகந Labugama","","1.5"
"බඳගිරිය ஧ண்டஹ஻஫஻ன Bandagiriya Tank","15.5","මාප඼ා  ந஺஧஬஺஦Mapalana","","0.2"
"කෑර ඼ க஺பக஬ Karagala","14.2","අච්චිනව්ලි அச்சுநவ஬஻ Atchuvely","","0.0"
"නෙනියායமத஦ின஺ன Deniyaya","12.0","නේදුරුතුඩුල ஧௫த்த஻த் துல஫ Point Pedro","","0.0"
"","","","",""
"Wmßu j¾Idm;kh  / அதிகூடி஬ ஫ழறல ீழ்ச்சி/ Highest Rainfall :","","සමනළවැව ச஫னயவலல
66.0
mm
Samanala Wawa","",""
