"ld,.=K jd¾;dj வாைிழல அறிக்ழக Weather Report
 osk Wfoa 0830 g wjika jQ meh 24 i|yd 
2022.10.14
          for the 24 hour period ending at 0830SLTS on this date","","","",""
"k`l²zìq&` m[&Sw`n
tspkz;lytpay;  epiyaq;fs;
Meteorological Stations","@sv@N u:zWvy(@s) 
epoypy; ntg;gepiy( nr)","","vR;`pwny(ÉÉ)
kio tPo;r;rp(kp..kP)
Rainfall (mm)",""
"","Temperature in the shade (°C)","","",""
"","upÝmcaH Max","avm ,opTMin.","Daily Rainfall",""
"wkqrdOmqrhஅநுபாதபுபம்Anuradhapura","34.0","23.3","15.5",""
"nÿ,a, ஧துள஭Badulla","27.5","18.8","8.8",""
"nKavdrfj, ஧ண்டாபவள஭Bandarawela","24.4","16.9","6.8",""
"uvl,mqj நட்டக்க஭ப்புBatticaloa","31.6","23.8","0.0",""
"fld<U ககாழும்புColombo","28.0","23.9","91.3",""
".d,a, கா஬ிGalle","26.8","23.7","76.1",""
"yïnkaf;dg ம்஧ாந்ததாட்ளடHambanthota","31.3","25.0","0.2",""
"hdmkh  னாழ்ப்஧ாணம்Jaffna","32.3","26.0","0.1",""
"fudKrd., கநா஦஫ாகள஬ Monaragala","31.0","21.6","33.3",""
"lgq.iaf;dg  கட்டுகஸ்ததாட்ளட Katugasthota","28.8","21.2","22.3",""
"lgqkdhl  கட்டு஥ானக்காKatunayake","28.1","22.7","168.6",""
"l=reKE., குருணாகல் Kurunagala","31.2","23.3","9.3",""
"uy b¨mam,a,u நஹாஇலுப்஧ல்஬ந Maha Illuppallama","33.1","22.9","0.6",""
"ukakdru நன்஦ார்Mannar","31.6","24.6","20.6",""
"fmdf<dkakrej  க஧ா஬ன்஥றுவ polonnaruwa","33.6","23.5","0.0",""
"kqjrt<sh  நுவகப஬ினாNuwara Eliya","20.3","14.1","59.7",""
"fmd;=ú,a க஧ாத்துவில்Pothuvil","31.2","24.0","0.0",""
"m
;a;,u புத்த஭ம்Puttalam","31.5","24.2","14.1",""
"r;au,dk இபத்ந஬ாள஦Rathmalana","28.1","24.0","84.0",""
"r;akmqrh இபத்தி஦புரிRathnapura","28.4","23.0","57.5",""
";%sl=Kdu,h திருதகாணநள஬Trincomalee","31.7","23.4","0.0",""
"jõkshdj வவு஦ினாVavuniya","32.9","23.4","10.2",""
"u;a;, நத்த஭Mattla","31.8","23.5","0.1",""
"මු඼තිව් முல்லயத்தீவு  Mullaithivu","31.1","24.0","0.0",""
"úÿ,s n,d.dr wdY%
; c,dY  நீர்மின் நீரரந்துப் பரப்பு Hydro Catchment Areas","","","",""
"vR;`m`n Sw`nkio tPo;rp epiyaq;fs;Rainfall Stations","ÉÉ-kp..kP-mm","vR;`m`n Sw`n  kio tPo;rp epiyaq;fs;                Rainfall Stations","","ÉÉ-kp..kP-mm"
"කාසල්රීக஺சல்மீச்Castlereigh","17.0","රන්න ණිග඼ இ஭ந்மதனிகயRandenigala","","7.0"
"න ෝටන්ந ஺ட்டன்Norton","12.5","රන්ටැනේ இ஭ந்தம்நபRantambe","","10.0"
"මාඕස්සාකැනල්ம஫ௌசக்கநய Maussakele","20.5","නෙෝල ැන්  நப஺வத்தன்னBowatenna","","47.1"
"කැනියන්கன்஬ன்Canyon","14.0","උකුනල඼உக்குவயUkuwela","","23.0"
"඼ක්ෂපා யக்சப஺னLakshapana","17.1","සම ළලැලச஫னயமவவSamanala Wawa","","6.5"
"ඉහ඼ නකොත්මනල්ந஫ல்மக஺த்஫லயUpper Kotmale","100.2","කුකුනල් ගංඟ குக்குநரகங்கKukuleganaga","","68.0"
"නකොත්මනල් மக஺த்஫லயKotmale","9.7","මස්නකළිය஫ஸ்நகய஻஬Maskeliya","","0.0"
"වික්නටෝරියාவிக்ந஭஺ம஻஬஺ Victoriya","15.9","ෑෙඩ ஺மப஺லடNeboda","","NA"
"","","","",""
"wksl=;a j¾Idm;k ia:dk ஏழைய நிழலயங்களின் மழழவ ீழ்ச்சி Other Rainfall Stations","","","",""
"vR;`m`nSw`n kio tPo;rp epiyaq;fs;Rainfall Stations","ÉÉ-kp..kP-mm","vR;`m`n Sw`n  kio tPo;rp epiyaq;fs;   Rainfall Stations","","ÉÉ-kp..kP-mm"
"මතුගම ஫த்துக஫ Mathugama","264.0","ලරාය අධිකාරිය துலமமுக அத஻க஺஭சலப Port Authority","","110.8"
"නලෝගන්  ලතුයාය நவ஺கன் Vogan","212.5","නිට්ටඹුල  ஻ட்டம்புவ Nittambuwa","","99.2"
"හංලැල්඼ஹங்மவல்ய Hanwella","175.9","එල්ස්ටන් எல்ஸ்஭ன் Elston","","91.2"
"නෙන්න ොට ලත්  மபந்நத஺ட்டவத்தBenthotawatta","148.2","නමොරලිය ඔය மு஭ய஻ஒ஬ Moraliya-Oya","","89.9"
"ෙණ්ඩාරගම பண்ட஺஭க஫ Bandaragama","132.0","ෙද්නද්ගමபத்நதக஫ Baddegama","","88.7"
"පලුගස්ලැල பழுகஸ்நவவ Palugaswewa Estate","130.6","මාරවි඼ ஫஺மவிய Marawila","","88.3"
