"ld,.=K jd¾;dj வாைிழல அறிக்ழக Weather Report
 osk Wfoa 0830 g wjika jQ meh 24 i|yd 
2022.06.10
          for the 24 hour period ending at 0830SLTS on this date","","","",""
"k`l²zìq&` m[&Sw`n
tspkz;lytpay;  epiyaq;fs;
Meteorological Stations","@sv@N u:zWvy(@s) 
epoypy; ntg;gepiy( nr)","","vR;`pwny(ÉÉ)
kio tPo;r;rp(kp..kP)
Rainfall (mm)",""
"","Temperature in the shade (°C)","","",""
"","upÝmcaH Max","avm ,opTMin.","Daily Rainfall",""
"wkqrdOmqrhஅநுபாதபுபம்Anuradhapura","32.3","25.2","0.0",""
"nÿ,a, ஧துள஭Badulla","30.4","20.1","TR",""
"nKavdrfj, ஧ண்டாபவள஭Bandarawela","28.0","18.4","37.9",""
"uvl,mqj நட்டக்க஭ப்புBatticaloa","33.3","26.4","0.0",""
"fld<U ககாழும்புColombo","30.6","27.3","4.2",""
".d,a, கா஬ிGalle","29.6","27.5","0.0",""
"yïnkaf;dg ம்஧ாந்ததாட்ளடHambanthota","30.0","25.3","0.3",""
"hdmkh  னாழ்ப்஧ாணம்Jaffna","32.5","27.9","0.0",""
"fudKrd., கநா஦஫ாகள஬ Monaragala","34.1","25.7","0.0",""
"lgq.iaf;dg  கட்டுகஸ்ததாட்ளட Katugasthota","28.1","21.2","0.4",""
"lgqkdhl  கட்டு஥ானக்காKatunayake","30.2","25.6","6.7",""
"l=reKE., குருணாகல் Kurunagala","30.8","24.9","0.9",""
"uy b¨mam,a,u நஹாஇலுப்஧ல்஬ந Maha Illuppallama","31.8","25.5","0.0",""
"ukakdru நன்஦ார்Mannar","31.3","27.8","0.0",""
"fmdf<dkakrej  க஧ா஬ன்஥றுவ polonnaruwa","35.2","27.5","0.0",""
"kqjrt<sh  நுவகப஬ினாNuwara Eliya","20.1","14.0","TR",""
"fmd;=ú,a க஧ாத்துவில்Pothuvil","36.2","26.7","0.0",""
"m
;a;,u புத்த஭ம்Puttalam","30.4","27.0","0.4",""
"r;au,dk இபத்ந஬ாள஦Rathmalana","32.3","27.2","TR",""
"r;akmqrh இபத்தி஦புரிRathnapura","31.1","23.9","0.6",""
";%sl=Kdu,h திருதகாணநள஬Trincomalee","33.9","26.4","0.0",""
"jõkshdj வவு஦ினாVavuniya","34.1","25.5","0.0",""
"u;a;, நத்த஭Mattla","32.6","25.4","0.0",""
"මු඼තිව්/ முயத்திவ்/ Mulatiw","36.5","27.1","0.0",""
"úÿ,s n,d.dr wdY%
; c,dY  நீர்மின் நீரரந்துப் பரப்பு Hydro Catchment Areas","","","",""
"vR;`m`n Sw`nkio tPo;rp epiyaq;fs;Rainfall Stations","ÉÉ-kp..kP-mm","vR;`m`n Sw`n  kio tPo;rp epiyaq;fs;                Rainfall Stations","","ÉÉ-kp..kP-mm"
"කාසල්රීகாசல்மீச்Castlereigh","2.0","රන්නෙණිග඼ இ஭ந்மதனிகயRandenigala","","0.0"
"න ෝටන්ந ாட்டன்Norton","27.4","රන්ටැනේ இ஭ந்தம்நபRantambe","","0.0"
"මාඕස්සාකැනල්ம஫ௌசக்கநய Maussakele","1.0","නබෝලතැන්  நபாவத்தன்னBowatenna","","0.0"
"කැනියන්கன்஬ன்Canyon","1.5","උකුනල඼உக்குவயUkuwela","","1.2"
"඼ක්ෂපා யக்சபானLakshapana","20.0","සම ළලැලச஫னயமவவSamanala Wawa","","0.0"
"ඉහ඼ නකොත්මනල්ந஫ல்மகாத்஫லயUpper Kotmale","3.5","කුකුනල් ගංඟ குக்குநரகங்கKukuleganaga","","18.0"
"නකොත්මනල් மகாத்஫லயKotmale","5.0","මස්නකළිය஫ஸ்நகயி஬Maskeliya","","0.0"
"වික්නටෝරියාவிக்ந஭ாமி஬ா Victoriya","0.0","ෑබඩ ாமபாலடNeboda","","NA"
"","","","",""
"wksl=;a j¾Idm;k ia:dk ஏழைய நிழலயங்களின் மழழவ ீழ்ச்சி Other Rainfall Stations","","","",""
"vR;`m`nSw`n kio tPo;rp epiyaq;fs;Rainfall Stations","ÉÉ-kp..kP-mm","vR;`m`n Sw`n  kio tPo;rp epiyaq;fs;   Rainfall Stations","","ÉÉ-kp..kP-mm"
"ගුරුළුලා  குறுழுவான Guruluwana","26.2","හංලැල්඼ ங்மவல்ய Hanwella","","3.1"
"මතුගම ஫த்துக஫ Mathugama","12.5","කැටන්නෙොළகட்டன்மதாயKethendola","","2.5"
"හිනිඳුමகினிது஫Hiniduma","11.0","බටුලන්ග඼ பட்டுவான்கயBatuwangala","","2.0"
"පාදුක්ක பாதுக்லக Padukka Estate","7.5","බද්නද්ගමபத்நதக஫ Baddegama","","1.8"
"ලානගොල්඼வாம ால்யWagolla","7.1","මීගමුල  ீர்மகாழும்பு Negombo","","1.5"
"නසෝගම நசா ஫ Sogama","5.0","නෙනියායமதனி஬ா஬ Deniyaya","","1.0"
"කෑරග඼ கா஭கய Karagala","4.5","දුම්ම඼සූරියதும்஫யசூரி஬ Dummalasooriya","","1.0"
"නලෝගන්  ලතුයාය நவாகன் Vogan","4.3","පස්යා඼ பஸ்஬ாலய Pasyala","","0.9"
"හිල්පා කඳුර  ில்பானாகன்தும Hilpanakandura","4.1","බත඼නගොඩபத்தயம ாட Batalagoda","","0.9"
"කුට්ට පිටිය නත් குட்டப்பிட்டி஬ Kuttapitiya Tea","3.5","නහොරගස්ගාර ம மகசாம Horagasgara","","0.8"
"","","","",""
"Wmßu j¾Idm;kh  / அதிகூடிய மழழவ ீழ்ச்சி/ Highest Rainfall :","","ලක්සකන්ද- Laksakanda -லட்சகண்டா
47.0
mm
(Rathnapura District )","",""
