"ld,.=K jd¾;dj வாைிழல அறிக்ழக Weather Report
 osk Wfoa 0830 g wjika jQ meh 24 i|yd 
2022.12.03
          for the 24 hour period ending at 0830SLTS on this date","","","",""
"k`l²zìq&` m[&Sw`n
tspkz;lytpay;  epiyaq;fs;
Meteorological Stations","@sv@N u:zWvy(@s) 
epoypy; ntg;gepiy( nr)","","vR;`pwny(ÉÉ)
kio tPo;r;rp(kp..kP)
Rainfall (mm)",""
"","Temperature in the shade (°C)","","",""
"","upÝmcaH Max","avm ,opTMin.","Daily Rainfall",""
"wkqrdOmqrhஅநுபாதபுபம்Anuradhapura","30.7","23.4","6.2",""
"nÿ,a, ஧துள஭Badulla","27.8","20.2","6.6",""
"nKavdrfj, ஧ண்டாபவள஭Bandarawela","23.9","17.5","26.0",""
"uvl,mqj நட்டக்க஭ப்புBatticaloa","29.7","23.8","3.2",""
"fld<U ககாழும்புColombo","30.8","23.6","21.4",""
".d,a, கா஬ிGalle","30.4","23.5","8.0",""
"yïnkaf;dg ம்஧ாந்ததாட்ளடHambanthota","31.8","24.2","0.4",""
"hdmkh  னாழ்ப்஧ாணம்Jaffna","29.7","23.6","11.8",""
"fudKrd., கநா஦஫ாகள஬ Monaragala","32.4","22.8","1.8",""
"lgq.iaf;dg  கட்டுகஸ்ததாட்ளட Katugasthota","30.3","20.8","4.4",""
"lgqkdhl  கட்டு஥ானக்காKatunayake","31.9","23.2","15.7",""
"l=reKE., குருணாகல் Kurunagala","31.7","23.5","0.0",""
"uy b¨mam,a,u நஹாஇலுப்஧ல்஬ந Maha Illuppallama","31.6","22.7","2.3",""
"ukakdru நன்஦ார்Mannar","30.2","24.9","11.2",""
"fmdf<dkakrej  க஧ா஬ன்஥றுவ polonnaruwa","29.7","23.8","29.3",""
"kqjrt<sh  நுவகப஬ினாNuwara Eliya","19.9","14.1","6.8",""
"fmd;=ú,a க஧ாத்துவில்Pothuvil","32.2","24.6","4.2",""
"m
;a;,u புத்த஭ம்Puttalam","32.0","23.2","19.3",""
"r;au,dk இபத்ந஬ாள஦Rathmalana","31.1","23.3","61.1",""
"r;akmqrh இபத்தி஦புரிRathnapura","31.6","21.9","15.5",""
";%sl=Kdu,h திருதகாணநள஬Trincomalee","28.9","23.6","73.7",""
"jõkshdj வவு஦ினாVavuniya","29.7","23.0","26.4",""
"u;a;, நத்த஭Mattla","32.0","22.8","0.9",""
"මු඼තිව් முல்லயத்தீவு  Mullaithivu","30.4","24.4","18.3",""
"úÿ,s n,d.dr wdY%
; c,dY  நீர்மின் நீரரந்துப் பரப்பு Hydro Catchment Areas","","","",""
"vR;`m`n Sw`nkio tPo;rp epiyaq;fs;Rainfall Stations","ÉÉ-kp..kP-mm","vR;`m`n Sw`n  kio tPo;rp epiyaq;fs;                Rainfall Stations","","ÉÉ-kp..kP-mm"
"කාසල්රීகாசல்மீச்Castlereigh","12.7","රන්නෙණිග඼ இ஭ந்மதனிகயRandenigala","","3.1"
"න ෝටන්ந ாட்டன்Norton","8.0","රන්ටැනේ இ஭ந்தம்நபRantambe","","9.9"
"මාඕස්සාකැනල්ம஫ௌசக்கநய Maussakele","38.0","න ෝලතැන්  நபாவத்தன்னBowatenna","","9.2"
"කැනියන්கன்஬ன்Canyon","8.0","උකුනල඼உக்குவயUkuwela","","35.0"
"඼ක්ෂපා யக்சபானLakshapana","56.9","සම ළලැලச஫னயமவவSamanala Wawa","","36.5"
"ඉහ඼ නකොත්මනල්ந஫ல்மகாத்஫லயUpper Kotmale","2.1","කුකුනල් ගංඟ குக்குநரகங்கKukuleganaga","","14.0"
"නකොත්මනල් மகாத்஫லயKotmale","2.8","මස්නකළිය஫ஸ்நகயி஬Maskeliya","","0.0"
"වික්නටෝරියාவிக்ந஭ாமி஬ா Victoriya","8.4","ෑ ඩ ாமபாலடNeboda","","NA"
"","","","",""
"wksl=;a j¾Idm;k ia:dk ஏழைய நிழலயங்களின் மழழவ ீழ்ச்சி Other Rainfall Stations","","","",""
"vR;`m`nSw`n kio tPo;rp epiyaq;fs;Rainfall Stations","ÉÉ-kp..kP-mm","vR;`m`n Sw`n  kio tPo;rp epiyaq;fs;   Rainfall Stations","","ÉÉ-kp..kP-mm"
"ක඼ටුලාල கயட்டுமவவ Kalatuwawa","98.0","හිනිඳුමகினிது஫Hiniduma","","46.5"
"පාදුක්ක பாதுக்லக Padukka Estate","79.8","නෙහිල඼ மதகிவலர Dehiwala","","43.8"
"මාළින ොඩ ஫ாயிமபாட Maliboda","78.0","හංලැල්඼ஹங்மவல்ய Hanwella","","43.4"
"ටුලන්ග඼ பட்டுவான்கயBatuwangala","70.3","එල්ස්ටන් எல்ஸ்஭ன் Elston","","42.5"
"කෑරග඼ கா஭கய Karagala","65.0","඼බුගම யபுக஫ Labugama","","35.0"
"ණ්ඩාරගම பண்டா஭க஫ Bandaragama","63.0","වින්සිටි ලතුයායவின்சிற் Vincit Estate","","34.0"
"නෙනියායமதனி஬ா஬ Deniyaya","58.0","නලෝගන්  ලතුයාය நவாகன் Vogan","","34.0"
"මාප඼ා  ஫ாபயானMapalana","55.4","රුගම්  றூகம் Rugam","","33.6"
"හිල්පා කඳුර ஹில்பானாகன்தும Hilpanakandura","54.4","කැටන්නෙොළகட்டன்மதாயKethendola","","33.5"
"න ොනරොච්න ොලි நுல஭ச்நசாலய  Norochcholai","50.0","කුච් නව්ලිகுச்சமவரி Kuchchaveli","","33.2"
"","","","",""
"Wmßu j¾Idm;kh  / அதிகூடிய மழழவ ீழ்ச்சி/ Highest Rainfall :","","කලටුවාව கலட்டுவவவ Kalatuwawa
98.0
mm
(Rathnapura)","",""
