"ld,.=K jd¾;dj வாைிழல அறிக்ழக Weather Report
 osk Wfoa 0830 g wjika jQ meh 24 i|yd 
2022.07.17
          for the 24 hour period ending at 0830SLTS on this date","","","",""
"k`l²zìq&` m[&Sw`n
tspkz;lytpay;  epiyaq;fs;
Meteorological Stations","@sv@N u:zWvy(@s) 
epoypy; ntg;gepiy( nr)","","vR;`pwny(ÉÉ)
kio tPo;r;rp(kp..kP)
Rainfall (mm)",""
"","Temperature in the shade (°C)","","",""
"","upÝmcaH Max","avm ,opTMin.","Daily Rainfall",""
"wkqrdOmqrhஅநுபாதபுபம்Anuradhapura","33.7","25.4","0.0",""
"nÿ,a, ஧துள஭Badulla","31.3","18.7","0.0",""
"nKavdrfj, ஧ண்டாபவள஭Bandarawela","29.0","18.2","0.0",""
"uvl,mqj நட்டக்க஭ப்புBatticaloa","33.0","26.1","0.0",""
"fld<U ககாழும்புColombo","31.1","26.9","0.0",""
".d,a, கா஬ிGalle","30.3","26.2","4.1",""
"yïnkaf;dg ம்஧ாந்ததாட்ளடHambanthota","31.0","25.7","0.0",""
"hdmkh  னாழ்ப்஧ாணம்Jaffna","32.4","27.4","0.0",""
"fudKrd., கநா஦஫ாகள஬ Monaragala","36.1","22.9","6.2",""
"lgq.iaf;dg  கட்டுகஸ்ததாட்ளட Katugasthota","28.4","23.0","0.1",""
"lgqkdhl  கட்டு஥ானக்காKatunayake","31.0","26.0","0.3",""
"l=reKE., குருணாகல் Kurunagala","31.7","26.1","0.0",""
"uy b¨mam,a,u நஹாஇலுப்஧ல்஬ந Maha Illuppallama","33.7","25.5","0.0",""
"ukakdru நன்஦ார்Mannar","30.5","27.1","0.0",""
"fmdf<dkakrej  க஧ா஬ன்஥றுவ polonnaruwa","35.8","27.0","0.0",""
"kqjrt<sh  நுவகப஬ினாNuwara Eliya","19.2","13.5","0.3",""
"fmd;=ú,a க஧ாத்துவில்Pothuvil","34.1","25.6","0.0",""
"m
;a;,u புத்த஭ம்Puttalam","31.1","26.9","0.0",""
"r;au,dk இபத்ந஬ாள஦Rathmalana","32.1","26.1","18.0",""
"r;akmqrh இபத்தி஦புரிRathnapura","32.1","24.7","0.9",""
";%sl=Kdu,h திருதகாணநள஬Trincomalee","34.9","26.5","0.0",""
"jõkshdj வவு஦ினாVavuniya","34.3","25.0","0.0",""
"u;a;, நத்த஭Mattla","34.8","25.4","0.0",""
"මු඼තිව්/ முயத்திவ்/ Mulatiw","32.1","25.1","0.0",""
"úÿ,s n,d.dr wdY%
; c,dY  நீர்மின் நீரரந்துப் பரப்பு Hydro Catchment Areas","","","",""
"vR;`m`n Sw`nkio tPo;rp epiyaq;fs;Rainfall Stations","ÉÉ-kp..kP-mm","vR;`m`n Sw`n  kio tPo;rp epiyaq;fs;                Rainfall Stations","","ÉÉ-kp..kP-mm"
"කාසල්රීகாசல்மீச்Castlereigh","2.0","රන්න ණිග඼ இ஭ந்மதனிகயRandenigala","","0.0"
"න ෝටන්ந ாட்டன்Norton","6.7","රන්ටැනේ இ஭ந்தம்நபRantambe","","0.0"
"මාඕස්සාකැනල්ம஫ௌசக்கநய Maussakele","5.5","නබෝලතැන්  நபாவத்தன்னBowatenna","","0.0"
"කැනියන්கன்஬ன்Canyon","8.6","උකුනල඼உக்குவயUkuwela","","0.0"
"඼ක්ෂපා யக்சபானLakshapana","3.4","සම ළලැලச஫னயமவவSamanala Wawa","","0.0"
"ඉහ඼ නකොත්මනල්ந஫ல்மகாத்஫லயUpper Kotmale","3.5","කුකුනල් ගංඟ குக்குநரகங்கKukuleganaga","","9.0"
"නකොත්මනල් மகாத்஫லயKotmale","2.3","මස්නකළිය஫ஸ்நகயி஬Maskeliya","","10.1"
