"ld,.=K jd¾;dj வாைிழல அறிக்ழக Weather Report
 osk Wfoa 0830 g wjika jQ meh 24 i|yd 
2023.01.27
          for the 24 hour period ending at 0830SLTS on this date","","","",""
"k`l²zìq&` m[&Sw`n
tspkz;lytpay;  epiyaq;fs;
Meteorological Stations","@sv@N u:zWvy(@s) 
epoypy; ntg;gepiy( nr)","","vR;`pwny(ÉÉ)
kio tPo;r;rp(kp..kP)
Rainfall (mm)",""
"","Temperature in the shade (°C)","","",""
"","upÝmcaH Max","avm ,opTMin.","Daily Rainfall",""
"wkqrdOmqrhஅநுபாதபுபம்Anuradhapura","29.0","21.8","0.0",""
"nÿ,a, ஧துள஭Badulla","25.2","18.4","0.0",""
"nKavdrfj, ஧ண்டாபவள஭Bandarawela","23.8","16.0","TR",""
"uvl,mqj நட்டக்க஭ப்புBatticaloa","28.0","24.0","0.2",""
"fld<U ககாழும்புColombo","30.1","23.8","0.0",""
".d,a, கா஬ிGalle","29.0","23.4","9.7",""
"yïnkaf;dg ம்஧ாந்ததாட்ளடHambanthota","30.4","23.4","TR",""
"hdmkh  னாழ்ப்஧ாணம்Jaffna","28.8","20.9","0.0",""
"fudKrd., கநா஦஫ாகள஬ Monaragala","29.5","22.2","0.0",""
"lgq.iaf;dg  கட்டுகஸ்ததாட்ளட Katugasthota","29.0","19.8","0.0",""
"lgqkdhl  கட்டு஥ானக்காKatunayake","30.6","23.1","0.0",""
"l=reKE., குருணாகல் Kurunagala","31.4","22.3","0.0",""
"uy b¨mam,a,u நஹாஇலுப்஧ல்஬ந Maha Illuppallama","28.5","20.8","0.0",""
"ukakdru நன்஦ார்Mannar","29.4","25.2","0.0",""
"fmdf<dkakrej  க஧ா஬ன்஥றுவ polonnaruwa","28.4","22.9","0.0",""
"kqjrt<sh  நுவகப஬ினாNuwara Eliya","21.7","11.1","0.0",""
"fmd;=ú,a க஧ாத்துவில்Pothuvil","28.9","23.3","0.8",""
"m
;a;,u புத்த஭ம்Puttalam","30.7","21.3","0.0",""
"r;au,dk இபத்ந஬ாள஦Rathmalana","30.9","23.8","0.1",""
"r;akmqrh இபத்தி஦புரிRathnapura","33.5","22.4","1.0",""
";%sl=Kdu,h திருதகாணநள஬Trincomalee","27.6","23.0","0.0",""
"jõkshdj வவு஦ினாVavuniya","29.5","20.9","0.0",""
"u;a;, நத்த஭Mattla","31.3","22.4","0.0",""
"මු඼තිව් முல்லயத்தீவு  Mullaithivu","28.8","25.7","0.0",""
"úÿ,s n,d.dr wdY%
; c,dY  நீர்மின் நீரரந்துப் பரப்பு Hydro Catchment Areas","","","",""
"vR;`m`n Sw`nkio tPo;rp epiyaq;fs;Rainfall Stations","ÉÉ-kp..kP-mm","vR;`m`n Sw`n  kio tPo;rp epiyaq;fs;                Rainfall Stations","","ÉÉ-kp..kP-mm"
"කාසල්රීகாசல்மீச்Castlereigh","0.0","රන්නෙණිග඼ இ஭ந்மதனிகயRandenigala","","0.0"
"න ෝටන්ந ாட்டன்Norton","0.0","රන්ටැනේ இ஭ந்தம்நபRantambe","","0.0"
"මාඕස්සාකැනල්ம஫ௌசக்கநய Maussakele","0.0","නබෝලතැන්  நபாவத்தன்னBowatenna","","0.0"
"කැනියන්கன்஬ன்Canyon","0.0","උකුනල඼உக்குவயUkuwela","","0.0"
"඼ක්ෂපා யக்சபானLakshapana","0.0","සම ළලැලச஫னயமவவSamanala Wawa","","0.0"
"ඉහ඼ නකොත්මනල්ந஫ல்மகாத்஫லயUpper Kotmale","0.0","කුකුනල් ගංඟ குக்குநரகங்கKukuleganaga","","0.0"
"නකොත්මනල් மகாத்஫லயKotmale","0.0","මස්නකළිය஫ஸ்நகயி஬Maskeliya","","0.0"
"වික්නටෝරියාவிக்ந஭ாமி஬ா Victoriya","0.0","ෑබඩ ாமபாலடNeboda","","NA"
"","","","",""
"wksl=;a j¾Idm;k ia:dk ஏழைய நிழலயங்களின் மழழவ ீழ்ச்சி Other Rainfall Stations","","","",""
"vR;`m`nSw`n kio tPo;rp epiyaq;fs;Rainfall Stations","ÉÉ-kp..kP-mm","vR;`m`n Sw`n  kio tPo;rp epiyaq;fs;   Rainfall Stations","","ÉÉ-kp..kP-mm"
"අයගම அ஬க஫ Ayagama","68.1","කුට්ට පිටිය නත් குட்டப்பிட்டி஬ Kuttapitiya Tea","","9.4"
"නෙනියායமதனி஬ா஬ Deniyaya","45.0","හිනිඳුමகினிது஫Hiniduma","","8.0"
"ඉලිබුළුල இலுபுலுவ Ilubuluwa Estate","35.2","ගුරුළුලා  குறுழுவான Guruluwana","","6.3"
"මතුගම ஫த்துக஫ Mathugama","32.4","ත්‍රිකුණම඼ය  ාවික කඳවුරகடல்ப்பலட திரு஫லய TCO Navy","","4.8"
"බද්නද්ගමபத்நதக஫ Baddegama","28.7","නබන්නතොට ලත්ත மபந்நதாட்டவத்தBenthotawatta","","2.8"
"ත඼ංගහ ලත්ත தயங்ஹக நதாட்டம்Thalangaha Estate","24.0","඼බුගම யபுக஫ Labugama","","1.3"
"බටුලන්ග඼ பட்டுவான்கயBatuwangala","21.5","කල්මුනණ් கல்முலன Kalmunai","","1.2"
"නලෝගන්  ලතුයාය நவாகன் Vogan","20.2","රුෆුස් ලැල றுாபஸ்குரம் Rufuskulam","","1.2"
"නමො රවි ம஫ானநமாவி஬ாMonrovia","17.2","බණ්ඩාරගම பண்டா஭க஫ Bandaragama","","1.0"
"නපෝද්දිනල඼ நபாதிவய நதாட்டம் Poddiwela Farm","17.2","අච්චිනව්ලි அச்சுநவயி Atchuvely","","0.0"
"","","","",""
"Wmßu j¾Idm;kh  / அதிகூடிய மழழவ ீழ்ச்சி/ Highest Rainfall :","","68.1
mm
අයගම அயகம Ayagama (Rathnapura)","",""
