"ld,.=K jd¾;dj வாைிழல அறிக்ழக Weather Report
 osk Wfoa 0830 g wjika jQ meh 24 i|yd 
2022.09.27
          for the 24 hour period ending at 0830SLTS on this date","","","",""
"k`l²zìq&` m[&Sw`n
tspkz;lytpay;  epiyaq;fs;
Meteorological Stations","@sv@N u:zWvy(@s) 
epoypy; ntg;gepiy( nr)","","vR;`pwny(ÉÉ)
kio tPo;r;rp(kp..kP)
Rainfall (mm)",""
"","Temperature in the shade (°C)","","",""
"","upÝmcaH Max","avm ,opTMin.","Daily Rainfall",""
"wkqrdOmqrhஅநுபாதபுபம்Anuradhapura","34.8","24.9","0.0",""
"nÿ,a, ஧துள஭Badulla","29.9","18.9","1.2",""
"nKavdrfj, ஧ண்டாபவள஭Bandarawela","26.2","17.4","6.3",""
"uvl,mqj நட்டக்க஭ப்புBatticaloa","33.0","24.1","2.7",""
"fld<U ககாழும்புColombo","31.2","27.4","0.0",""
".d,a, கா஬ிGalle","28.3","27.5","0.0",""
"yïnkaf;dg ம்஧ாந்ததாட்ளடHambanthota","33.2","26.6","0.0",""
"hdmkh  னாழ்ப்஧ாணம்Jaffna","34.2","26.4","0.0",""
"fudKrd., கநா஦஫ாகள஬ Monaragala","34.6","22.9","0.0",""
"lgq.iaf;dg  கட்டுகஸ்ததாட்ளட Katugasthota","29.8","20.0","0.0",""
"lgqkdhl  கட்டு஥ானக்காKatunayake","31.1","26.8","0.0",""
"l=reKE., குருணாகல் Kurunagala","32.7","25.0","0.0",""
"uy b¨mam,a,u நஹாஇலுப்஧ல்஬ந Maha Illuppallama","33.3","24.4","0.0",""
"ukakdru நன்஦ார்Mannar","31.2","25.6","0.0",""
"fmdf<dkakrej  க஧ா஬ன்஥றுவ polonnaruwa","35.8","23.1","1.6",""
"kqjrt<sh  நுவகப஬ினாNuwara Eliya","21.0","12.5","0.2",""
"fmd;=ú,a க஧ாத்துவில்Pothuvil","33.3","25.6","0.0",""
"m
;a;,u புத்த஭ம்Puttalam","32.3","25.0","0.0",""
"r;au,dk இபத்ந஬ாள஦Rathmalana","31.7","27.3","0.0",""
"r;akmqrh இபத்தி஦புரிRathnapura","32.1","23.5","0.0",""
";%sl=Kdu,h திருதகாணநள஬Trincomalee","35.3","23.4","16.3",""
"jõkshdj வவு஦ினாVavuniya","35.3","23.6","0.5",""
"u;a;, நத்த஭Mattla","35.3","25.4","0.0",""
"මු඼තිව් முல்ல஬த்தீவு  Mullaithivu","33.8","24.7","11.5",""
"úÿ,s n,d.dr wdY%
; c,dY  நீர்மின் நீரரந்துப் பரப்பு Hydro Catchment Areas","","","",""
"vR;`m`n Sw`nkio tPo;rp epiyaq;fs;Rainfall Stations","ÉÉ-kp..kP-mm","vR;`m`n Sw`n  kio tPo;rp epiyaq;fs;                Rainfall Stations","","ÉÉ-kp..kP-mm"
"කාසල්රීகாசல்஫ீச்Castlereigh","0.0","රන්න ණිග඼ இபந்மத஦ிக஬Randenigala","","0.0"
"න ෝටන්ந஥ாட்டன்Norton","0.0","රන්ටැනේ இபந்தம்ந஧Rantambe","","0.0"
"මාඕස්සාකැනල්மநௌசக்கந஬ Maussakele","0.0","නෙෝලතැන්  ந஧ாவத்தன்஦Bowatenna","","0.0"
"කැනියන්கன்னன்Canyon","0.0","උකුනල඼உக்குவ஬Ukuwela","","1.5"
"඼ක්ෂපා ஬க்ச஧ா஦Lakshapana","0.0","සම ළලැලசந஦஬மவவSamanala Wawa","","0.0"
"ඉහ඼ නකොත්මනල්நநல்மகாத்நல஬Upper Kotmale","0.0","කුකුනල් ගංඟ குக்குந஭கங்கKukuleganaga","","0.0"
"නකොත්මනල් மகாத்நல஬Kotmale","0.0","මස්නකළියநஸ்நக஬ினMaskeliya","","0.0"
"වික්නටෝරියාவிக்நபா஫ினா Victoriya","0.0","ෑෙඩ஥ாம஧ாலடNeboda","","NA"
"","","","",""
"wksl=;a j¾Idm;k ia:dk ஏழைய நிழலயங்களின் மழழவ ீழ்ச்சி Other Rainfall Stations","","","",""
"vR;`m`nSw`n kio tPo;rp epiyaq;fs;Rainfall Stations","ÉÉ-kp..kP-mm","vR;`m`n Sw`n  kio tPo;rp epiyaq;fs;   Rainfall Stations","","ÉÉ-kp..kP-mm"
"බිබි඼஧ி஧ில஬Bibila","63.5","රෙෑලபம்஧ாவ Rambaawa","","10.0"
"කන්තනල්கந்த஭ாய் Kanthale Tank","57.1","කහනගොල්඼ கஹமகால்஬Kahagolla Estate","","9.0"
"යකා ලැලனக்காமவவ Yakawawa","53.2","ලැලිමඩ  மவ஬ிநலடWelimda Malwatta","","8.0"
"මහන ෝලநஹாநதாவ Mahadowa","23.0","ත්‍රිකුණම඼ය  ාවික කඳවුරகடல்ப்஧லட திருநல஬ TCO Navy","","4.4"
"මහ ඔය நஹாஓன Maha oya","22.4","නෙන්නතොට ලත්ත ம஧ந்நதாட்டவத்தBenthotawatta","","3.2"
"ඔඩ්ඩුසුඩාන්ஒட்டுசுட்டான்Oddusuddan","21.3","පරංගියා ලාඩිය஧஫ங்கினாவாடின Parangiyawadiya","","2.7"
"අර඼ගංවි඼ அ஫஬கங்வி஬ Aralaganwila","19.8","අ඼ම්පිලි அ஬ம்஧ில் Almapil","","2.0"
"ඉඟිනියාග඼ இங்கி஦ினாக஬ Inginiyagala","19.4","නමොරලිය ඔය முப஬ிஒன Moraliya-Oya","","1.9"
"පා඼ම්නපොඩ්ඩියාර්஧ா஬ம்ம஧ாட்டாறுPalampoddiar","16.5","කන් කැටිය கந்தமகட்டின Kandaketiya","","1.5"
"රුගම්  றூகம் Rugam","10.0","නගෝ පිටියநஹாண஧ிட்டின Gonapitiya Merigold","","1.5"
"","","","",""
"Wmßu j¾Idm;kh  / அதிகூடிய மழழவ ீழ்ச்சி/ Highest Rainfall :","","බිබිල பிபிழல Bibila      
63.5
mm
(Monaragala)","",""
