"ld,.=K jd¾;dj வாைிழல அறிக்ழக Weather Report
 osk Wfoa 0830 g wjika jQ meh 24 i|yd 
2021.10.23
          for the 24 hour period ending at 0830SLTS on this date","","","",""
"k`l²zìq&` m[&Sw`n
tspkz;lytpay;  epiyaq;fs;
Meteorological Stations","@sv@N u:zWvy(@s) 
epoypy; ntg;gepiy( nr)","","vR;`pwny(ÉÉ)
kio tPo;r;rp(kp..kP)
Rainfall (mm)",""
"","Temperature in the shade (°C)","","",""
"","upÝmcaH Max","avm ,opTMin.","Daily Rainfall",""
"wkqrdOmqrhஅநுபாதபுபம்Anuradhapura","33.4","23.5","6.8",""
"nÿ,a, ஧துள஭Badulla","28.3","18.4","10.0",""
"nKavdrfj, ஧ண்டாபவள஭Bandarawela","25.1","16.7","41.7",""
"uvl,mqj நட்டக்க஭ப்புBatticaloa","31.3","24.9","0.0",""
"fld<U ககாழும்புColombo","30.6","24.9","2.4",""
".d,a, கா஬ிGalle","29.6","26.3","0.0",""
"yïnkaf;dg ம்஧ாந்ததாட்ளடHambanthota","31.1","24.7","0.0",""
"hdmkh  னாழ்ப்஧ாணம்Jaffna","32.3","25.5","0.0",""
"fudKrd., கநா஦஫ாகள஬ Monaragala","33.9","21.4","9.7",""
"lgq.iaf;dg  கட்டுகஸ்ததாட்ளட Katugasthota","31.0","21.6","6.5",""
"lgqkdhl  கட்டு஥ானக்காKatunayake","30.6","25.0","1.8",""
"l=reKE., குருணாகல் Kurunagala","32.5","23.9","3.2",""
"uy b¨mam,a,u நஹாஇலுப்஧ல்஬ந Maha Illuppallama","33.2","22.4","24.4",""
"ukakdru நன்஦ார்Mannar","30.6","25.0","0.0",""
"fmdf<dkakrej  க஧ா஬ன்஥றுவ polonnaruwa","34.7","22.6","11.2",""
"kqjrt<sh  நுவகப஬ினாNuwara Eliya","21.9","12.0","3.3",""
"","33.2","24.4","0.0",""
"m
;a;,u புத்த஭ம்Puttalam","31.9","24.5","1.2",""
"r;au,dk இபத்ந஬ாள஦Rathmalana","31.7","24.2","10.4",""
"r;akmqrh இபத்தி஦புரிRathnapura","32.1","22.7","4.3",""
";%sl=Kdu,h திருதகாணநள஬Trincomalee","32.3","23.5","0.0",""
"jõkshdj வவு஦ினாVavuniya","33.4","23.1","27.6",""
"u;a;, நத்த஭Mattla","33.0","22.8","0.0",""
"මු඼තිව් முல்ல஬த்தீவு  Mullaithivu","31.1","24.8","0.0",""
"úÿ,s n,d.dr wdY%
; c,dY  நீர்மின் நீரரந்துப் பரப்பு Hydro Catchment Areas","","","",""
"vR;`m`n Sw`nkio tPo;rp epiyaq;fs;Rainfall Stations","ÉÉ-kp..kP-mm","vR;`m`n Sw`n  kio tPo;rp epiyaq;fs;                Rainfall Stations","","ÉÉ-kp..kP-mm"
"කාසල්රීகாசல்஫ீச்Castlereigh","3.5","රන්නදණිග඼ இபந்மத஦ிக஬Randenigala","","9.1"
"න ෝටන්ந஥ாட்டன்Norton","4.0","රන්ටැනේ இபந்தம்ந஧Rantambe","","10.0"
"මාඕස්සාකැනල්மநௌசக்கந஬ Maussakele","7.0","නබෝලතැන්  ந஧ாவத்தன்஦Bowatenna","","30.8"
"කැනියන්கன்னன்Canyon","3.5","උකුනල඼உக்குவ஬Ukuwela","","20.5"
"඼ක්ෂපා ஬க்ச஧ா஦Lakshapana","3.7","සම ළලැලசந஦஬மவவSamanala Wawa","","12.0"
"ඉහ඼ නකොත්මනල්நநல்மகாத்நல஬Upper Kotmale","26.1","කුකුනල් ගංඟ குக்குந஭கங்கKukuleganaga","","43.0"
"නකොත්මනල් மகாத்நல஬Kotmale","22.0","මස්නකළියநஸ்நக஬ினMaskeliya","","20.2"
"වික්නටෝරියාவிக்நபா஫ினா Victoriya","3.1","ෑබඩ஥ாம஧ாலடNeboda","","NA"
"","","","",""
"wksl=;a j¾Idm;k ia:dk ஏழைய நிழலயங்களின் மழழவ ீழ்ச்சி Other Rainfall Stations","","","",""
"vR;`m`nSw`n kio tPo;rp epiyaq;fs;Rainfall Stations","ÉÉ-kp..kP-mm","vR;`m`n Sw`n  kio tPo;rp epiyaq;fs;   Rainfall Stations","","ÉÉ-kp..kP-mm"
"මදාතු ගමநடாத்துகநMadatugama","105.2","කා ලරැල්඼  க஦வ஫ல்஬ Canawarella","","35.0"
"කැකිරාල மகக்கிபாலவ Kekirawa","92.3","අර඼ගංවි඼ அ஫஬கங்வி஬ Aralaganwila","","33.0"
"බකමූණ஧க்கமூ஦Bakamuna","91.0","මාතනල් நாத்தல஭ Mathale-PWD","","32.4"
"හබරණ ஹ஧஫ண Habarana Lodge","80.7","ලානගොල්඼வாமஹால்஬Wagolla","","32.0"
