"ld,.=K jd¾;dj வாைிழல அறிக்ழக Weather Report
 osk Wfoa 0830 g wjika jQ meh 24 i|yd 
2021.10.13
          for the 24 hour period ending at 0830SLTS on this date","","","",""
"k`l²zìq&` m[&Sw`n
tspkz;lytpay;  epiyaq;fs;
Meteorological Stations","@sv@N u:zWvy(@s) 
epoypy; ntg;gepiy( nr)","","vR;`pwny(ÉÉ)
kio tPo;r;rp(kp..kP)
Rainfall (mm)",""
"","Temperature in the shade (°C)","","",""
"","upÝmcaH Max","avm ,opTMin.","Daily Rainfall",""
"wkqrdOmqrhஅநுபாதபுபம்Anuradhapura","31.0","24.6","0.0",""
"nÿ,a, ஧துள஭Badulla","26.7","18.9","2.6",""
"nKavdrfj, ஧ண்டாபவள஭Bandarawela","23.4","18.8","0.5",""
"uvl,mqj நட்டக்க஭ப்புBatticaloa","34.5","25.4","0.0",""
"fld<U ககாழும்புColombo","30.3","25.2","3.7",""
".d,a, கா஬ிGalle","29.9","26.4","11.2",""
"yïnkaf;dg ம்஧ாந்ததாட்ளடHambanthota","31.7","26.1","2.9",""
"hdmkh  னாழ்ப்஧ாணம்Jaffna","31.6","25.4","0.0",""
"fudKrd., கநா஦஫ாகள஬ Monaragala","32.0","22.5","0.0",""
"lgq.iaf;dg  கட்டுகஸ்ததாட்ளட Katugasthota","27.0","22.4","3.1",""
"lgqkdhl  கட்டு஥ானக்காKatunayake","29.7","25.0","2.4",""
"l=reKE., குருணாகல் Kurunagala","29.1","24.9","5.1",""
"uy b¨mam,a,u நஹாஇலுப்஧ல்஬ந Maha Illuppallama","31.1","24.6","0.0",""
"ukakdru நன்஦ார்Mannar","30.6","27.2","0.0",""
"fmdf<dkakrej  க஧ா஬ன்஥றுவ polonnaruwa","32.2","26.5","0.0",""
"kqjrt<sh  நுவகப஬ினாNuwara Eliya","16.5","13.8","7.4",""
"fmd;=ú,a க஧ாத்துவில்Pothuvil","32.6","24.9","0.2",""
"m
;a;,u புத்த஭ம்Puttalam","31.2","27.0","0.0",""
"r;au,dk இபத்ந஬ாள஦Rathmalana","30.2","24.9","6.9",""
"r;akmqrh இபத்தி஦புரிRathnapura","29.3","23.5","18.4",""
";%sl=Kdu,h திருதகாணநள஬Trincomalee","31.7","25.3","0.0",""
"jõkshdj வவு஦ினாVavuniya","32.0","24.1","0.0",""
"u;a;, நத்த஭Mattla","31.9","24.2","1.1",""
"මුලතිව් முல்லயத்தீவு  Mullaithivu","33.5","25.8","0.0",""
"úÿ,s n,d.dr wdY%
; c,dY  நீர்மின் நீரரந்துப் பரப்பு Hydro Catchment Areas","","","",""
"vR;`m`n Sw`nkio tPo;rp epiyaq;fs;Rainfall Stations","ÉÉ-kp..kP-mm","vR;`m`n Sw`n  kio tPo;rp epiyaq;fs;                Rainfall Stations","","ÉÉ-kp..kP-mm"
"කාසල්රීகாசல்மீச்Castlereigh","28.3","න්නදණිගල இ஭ந்மதனிகயRandenigala","","1.1"
"න ෝටන්ந ாட்டன்Norton","39.0","න්ටැනේ இ஭ந்தம்நபRantambe","","1.2"
"මාඕස්සාකැනල්ம஫ௌசக்கநய Maussakele","16.0","න ෝවතැන්  நபாவத்தன்னBowatenna","","2.1"
"කැනියන්கன்஬ன்Canyon","32.6","උකුනවලஉக்குவயUkuwela","","2.0"
"ලක්ෂපා யக்சபானLakshapana","33.0","සම ළවැවச஫னயமவவSamanala Wawa","","1.0"
"ඉහල නකොත්මනල්ந஫ல்மகாத்஫லயUpper Kotmale","10.3","කුකුනල් ගංඟ குக்குநரகங்கKukuleganaga","","39.0"
"නකොත්මනල් மகாத்஫லயKotmale","20.2","මස්නකළිය஫ஸ்நகயி஬Maskeliya","","6.3"
"වික්නටෝරියාவிக்ந஭ாமி஬ா Victoriya","6.8","ෑ ඩ ாமபாலடNeboda","","NA"
"","","","",""
"wksl=;a j¾Idm;k ia:dk ஏழைய நிழலயங்களின் மழழவ ீழ்ச்சி Other Rainfall Stations","","","",""
"vR;`m`nSw`n kio tPo;rp epiyaq;fs;Rainfall Stations","ÉÉ-kp..kP-mm","vR;`m`n Sw`n  kio tPo;rp epiyaq;fs;   Rainfall Stations","","ÉÉ-kp..kP-mm"
"නව්වැල්තලාව நவவல்தயாவ Wevalthalawa","40.8","වින්සිටි වතුයායவின்சிற் Vincit Estate","","24.0"
"නකොටගල න ොසිටාமகாட்டகய ம஭ாசிட்டா Kotagala Rosita","40.8","ගුරුළුවා  குறுழுவான Guruluwana","","22.3"
"උඳුනගොඩஉந்துமகாடUndugoda","39.2","දම්පැලැස්සதம்பயஸ்சDampalessa","","21.6"
"වටවල வட்டவாயா Watawala","37.4","ලාහුගල யாகுகலய Lahugala Tank","","21.4"
