"ld,.=K jd¾;dj வாைிழல அறிக்ழக Weather Report
 osk Wfoa 0830 g wjika jQ meh 24 i|yd 
2022.04.21
          for the 24 hour period ending at 0830SLTS on this date","","","",""
"k`l²zìq&` m[&Sw`n
tspkz;lytpay;  epiyaq;fs;
Meteorological Stations","@sv@N u:zWvy(@s) 
epoypy; ntg;gepiy( nr)","","vR;`pwny(ÉÉ)
kio tPo;r;rp(kp..kP)
Rainfall (mm)",""
"","Temperature in the shade (°C)","","",""
"","upÝmcaH Max","avm ,opTMin.","Daily Rainfall",""
"wkqrdOmqrhஅநுபாதபுபம்Anuradhapura","34.4","26.3","0.0",""
"nÿ,a, ஧துள஭Badulla","30.3","20.0","0.0",""
"nKavdrfj, ஧ண்டாபவள஭Bandarawela","26.0","17.5","0.0",""
"uvl,mqj நட்டக்க஭ப்புBatticaloa","32.2","26.3","0.0",""
"fld<U ககாழும்புColombo","32.1","26.0","25.6",""
".d,a, கா஬ிGalle","30.7","26.6","2.1",""
"yïnkaf;dg ம்஧ாந்ததாட்ளடHambanthota","32.0","27.2","0.0",""
"hdmkh  னாழ்ப்஧ாணம்Jaffna","33.5","26.4","0.0",""
"fudKrd., கநா஦஫ாகள஬ Monaragala","33.7","23.3","0.0",""
"lgq.iaf;dg  கட்டுகஸ்ததாட்ளட Katugasthota","31.9","23.2","0.0",""
"lgqkdhl  கட்டு஥ானக்காKatunayake","31.8","26.0","0.0",""
"l=reKE., குருணாகல் Kurunagala","34.2","25.9","0.0",""
"uy b¨mam,a,u நஹாஇலுப்஧ல்஬ந Maha Illuppallama","34.5","24.8","0.0",""
"ukakdru நன்஦ார்Mannar","32.1","27.0","0.0",""
"fmdf<dkakrej  க஧ா஬ன்஥றுவ polonnaruwa","34.9","25.6","0.0",""
"kqjrt<sh  நுவகப஬ினாNuwara Eliya","22.6","11.5","0.0",""
"fmd;=ú,a க஧ாத்துவில்Pothuvil","33.2","26.4","0.0",""
"m
;a;,u புத்த஭ம்Puttalam","33.1","26.2","0.0",""
"r;au,dk இபத்ந஬ாள஦Rathmalana","33.1","26.1","7.0",""
"r;akmqrh இபத்தி஦புரிRathnapura","34.5","24.9","2.7",""
";%sl=Kdu,h திருதகாணநள஬Trincomalee","32.0","26.5","2.3",""
"jõkshdj வவு஦ினாVavuniya","34.0","25.9","0.0",""
"u;a;, நத்த஭Mattla","34.0","25.1","20.3",""
"","","","",""
"úÿ,s n,d.dr wdY%
; c,dY  நீர்மின் நீதரந்துப் பரப்பு Hydro Catchment Areas","","","",""
"vR;`m`n Sw`nkio tPo;rp epiyaq;fs;Rainfall Stations","ÉÉ-kp..kP-mm","vR;`m`n Sw`n  kio tPo;rp epiyaq;fs;                Rainfall","","ÉÉ-kp..kP-mm"
"කාසල්රීக஺சல்மீச்Castlereigh","0.0","Stations    
රන්නෙණිග඼ இ஭ந்மேனிகயRandenigala","","1.0"
"න ෝටන්ந ஺ட்டன்Norton","0.0","රන්ටැනේ இ஭ந்ேம்நபRantambe","","0.0"
"මාඕස්සාකැනල්ம஫ௌசக்கநய Maussakele","0.0","නබෝලතැන්  நப஺வத்ேன்னBowatenna","","0.0"
"කැනියන්கன்஬ன்Canyon","0.0","උකුනල඼உக்குவயUkuwela","","0.0"
"඼ක්ෂපා யக்சப஺னLakshapana","4.6","සම ළලැලச஫னயமவவSamanala Wawa","","2.5"
"ඉහ඼ නකොත්මනල්ந஫ல்மக஺த்஫லயUpper Kotmale","0.0","කුකුනල් ගංඟ குக்குநரகங்கKukuleganaga","","15.0"
"නකොත්මනල් மக஺த்஫லயKotmale","1.5","මස්නකළිය஫ஸ்நகய஻஬Maskeliya","","0.0"
"වික්නටෝරියාவிக்ந஭஺ம஻஬஺ Victoriya","0.0","ෑබඩ ஺மப஺லடNeboda","","NA"
"","","","",""
"wksl=;a j¾Idm;k ia:dk ஏழைய நிழலயங்களின் மழழவ ீழ்ச்சி Other Rainfall Stations","","","",""
"vR;`m`nSw`n kio tPo;rp epiyaq;fs;Rainfall Stations","ÉÉ-kp..kP-mm","vR;`m`n Sw`n  kio tPo;rp epiyaq;fs;   Rainfall Stations","","ÉÉ-kp..kP-mm"
"බද්නද්ගමபத்நேக஫ Baddegama","50.8","තිස්සමහාරාමයே஻ஸ்ஸ஫ஹ஺ம஺ல஫஬Tissamaharamaya","","16.2"
"ලැල්඼ලාය மவள்ரவ஺஬ Wellawaya","47.1","කල්මුනේ கல்முலன Kalmunai","","15.2"
"යා඼ ஬஺ய Yala","36.6","ඇඹිලිපිටිය எம்பிய஻பிட்டி஬ Embilipitiya","","12.3"
"අඟුණනකොළපැ඼ැස්ස அங்குணுமக஺ரபயஸ்சAgunakolapelessa","33.0","නෙහිල඼ மேக஻வலர Dehiwala","","12.1"
"ගුරුළුලා  குறுழுவ஺ன Guruluwana","26.8","නහල්නබොඩ மஹயமப஺ட Helboda North","","12.0"
"ත඼ංගහ ලත්ත ேயங்ஹக நே஺ட்டம்Thalangaha Estate","26.7","නපෝද්දිනල඼ நப஺ே஻வய நே஺ட்டம் Poddiwela Farm","","11.6"
"මාප඼ා  ஫஺பய஺னMapalana","23.7","සූරියලැල சூரி஬மவவ Suriyawawa","","10.6"
"බඳගිරිය பண்டஹ஻ம஻஬ Bandagiriya Tank","22.0","බත඼නගොඩபத்ேயமஹ஺ட Batalagoda","","10.2"
"නෙනියායமேனி஬஺஬ Deniyaya","19.0","හඳපා ාග඼ ஹந்ேப஺ன஺கய Handapanagala","","9.0"
"ලරාය අධිකාරිය துலமமுக அே஻க஺஭சலப Port Authority","19.0","මතුගම ஫த்துக஫ Mathugama","","8.1"
"","","","",""
"Wmßu j¾Idm;kh  / அதிகூடிய மழழவ ீழ்ச்சி/ Highest Rainfall :","","දෙවිතුර වත්ත ததவிதுரா எஸ்தேட்       
55.0
mm
Devitura Estate (Galle) - AWS","",""
