"ld,.=K jd¾;dj வாைிழல அறிக்ழக Weather Report
 osk Wfoa 0830 g wjika jQ meh 24 i|yd 
2023.01.28
          for the 24 hour period ending at 0830SLTS on this date","","","",""
"k`l²zìq&` m[&Sw`n
tspkz;lytpay;  epiyaq;fs;
Meteorological Stations","@sv@N u:zWvy(@s) 
epoypy; ntg;gepiy( nr)","","vR;`pwny(ÉÉ)
kio tPo;r;rp(kp..kP)
Rainfall (mm)",""
"","Temperature in the shade (°C)","","",""
"","upÝmcaH Max","avm ,opTMin.","Daily Rainfall",""
"wkqrdOmqrhஅநுபாதபுபம்Anuradhapura","28.7","21.6","0.0",""
"nÿ,a, ஧துள஭Badulla","22.6","19.1","1.7",""
"nKavdrfj, ஧ண்டாபவள஭Bandarawela","20.2","16.4","0.3",""
"uvl,mqj நட்டக்க஭ப்புBatticaloa","24.7","22.1","104.4",""
"fld<U ககாழும்புColombo","31.3","23.7","0.0",""
".d,a, கா஬ிGalle","28.7","23.7","6.2",""
"yïnkaf;dg ம்஧ாந்ததாட்ளடHambanthota","29.8","23.4","tr",""
"hdmkh  னாழ்ப்஧ாணம்Jaffna","29.0","19.6","0.0",""
"fudKrd., கநா஦஫ாகள஬ Monaragala","27.5","22.3","4.1",""
"lgq.iaf;dg  கட்டுகஸ்ததாட்ளட Katugasthota","26.2","18.9","tr",""
"lgqkdhl  கட்டு஥ானக்காKatunayake","30.5","22.8","0.0",""
"l=reKE., குருணாகல் Kurunagala","29.0","21.7","0.0",""
"uy b¨mam,a,u நஹாஇலுப்஧ல்஬ந Maha Illuppallama","28.1","20.2","0.0",""
"ukakdru நன்஦ார்Mannar","28.8","23.8","0.0",""
"fmdf<dkakrej  க஧ா஬ன்஥றுவ polonnaruwa","26.9","20.9","0.0",""
"kqjrt<sh  நுவகப஬ினாNuwara Eliya","18.2","10.8","tr",""
"fmd;=ú,a க஧ாத்துவில்Pothuvil","29.3","22.8","5.4",""
"m
;a;,u புத்த஭ம்Puttalam","29.5","21.6","0.0",""
"r;au,dk இபத்ந஬ாள஦Rathmalana","31.6","23.5","0.0",""
"r;akmqrh இபத்தி஦புரிRathnapura","31.1","22.6","8.9",""
";%sl=Kdu,h திருதகாணநள஬Trincomalee","28.6","21.6","0.0",""
"jõkshdj வவு஦ினாVavuniya","29.3","20.1","0.0",""
"u;a;, நத்த஭Mattla","29.9","22.4","0.4",""
"මු඼තිව් முல்ல஬த்தீவு  Mullaithivu","29.4","25.4","0.0",""
"úÿ,s n,d.dr wdY%
; c,dY  நீர்மின் நீரரந்துப் பரப்பு Hydro Catchment Areas","","","",""
"vR;`m`n Sw`nkio tPo;rp epiyaq;fs;Rainfall Stations","ÉÉ-kp..kP-mm","vR;`m`n Sw`n  kio tPo;rp epiyaq;fs;                Rainfall Stations","","ÉÉ-kp..kP-mm"
"කාසල්රීகாசல்஫ீச்Castlereigh","0.0","රන්නෙණිග඼ இபந்மத஦ிக஬Randenigala","","3.6"
"න ෝටන්ந஥ாட்டன்Norton","2.5","රන්ටැනේ இபந்தம்ந஧Rantambe","","5.8"
"මාඕස්සාකැනල්மநௌசக்கந஬ Maussakele","0.0","නබෝලතැන්  ந஧ாவத்தன்஦Bowatenna","","1.1"
"කැනියන්கன்னன்Canyon","0.2","උකුනල඼உக்குவ஬Ukuwela","","0.0"
"඼ක්ෂපා ஬க்ச஧ா஦Lakshapana","0.0","සම ළලැලசந஦஬மவவSamanala Wawa","","24.5"
"ඉහ඼ නකොත්මනල්நநல்மகாத்நல஬Upper Kotmale","0.0","කුකුනල් ගංඟ குக்குந஭கங்கKukuleganaga","","2.0"
"නකොත්මනල් மகாத்நல஬Kotmale","0.0","මස්නකළියநஸ்நக஬ினMaskeliya","","0.0"
"වික්නටෝරියාவிக்நபா஫ினா Victoriya","1.2","ෑබඩ஥ாம஧ாலடNeboda","","NA"
"","","","",""
"wksl=;a j¾Idm;k ia:dk ஏழைய நிழலயங்களின் மழழவ ீழ்ச்சி Other Rainfall Stations","","","",""
"vR;`m`nSw`n kio tPo;rp epiyaq;fs;Rainfall Stations","ÉÉ-kp..kP-mm","vR;`m`n Sw`n  kio tPo;rp epiyaq;fs;   Rainfall Stations","","ÉÉ-kp..kP-mm"
"නෙනියායமத஦ினான Deniyaya","83.0","අම්පාර அம்஧ால஫ Ampara","","12.2"
"නපෝද්දිනල඼ ந஧ாதிவ஬ நதாட்டம் Poddiwela Farm","57.6","මතුගම நத்துகந Mathugama","","9.7"
"කිරන් கிபண்  Kiran","29.4","ලාකනන්රි  வாகந஦ரிக் கு஭ம் Vakanari Wawa","","9.1"
"ඉඟිනියාග඼ இங்கி஦ினாக஬ Inginiyagala","23.5","ත඼ංගහ ලත්ත த஬ங்ஹக நதாட்டம்Thalangaha Estate","","8.0"
"ඉක්ගල් ඔය இக்கம஬ான Ekgal oya","22.0","බටුලන්ග඼ ஧ட்டுவான்க஬Batuwangala","","7.6"
"කල්මුනේ கல்முல஦ Kalmunai","19.6","උල්හිටිය உல்ஹிட்டின Ulhitiya","","6.9"
"උන්නිච්නෙයි  உன்஦ிச்லச Unnichchai","18.0","කුට්ට පිටිය නත් குட்டப்஧ிட்டின Kuttapitiya Tea","","6.7"
"඼ාහුග඼ ஬ாகுகல஬ Lahugala Tank","14.5","හිනිඳුමகி஦ிதுநHiniduma","","6.5"
"රුගම්  றூகம் Rugam","13.4","ප ම ලැල ஧ாணந Panama Tank","","6.5"
"මාප඼ා  நா஧஬ா஦Mapalana","12.5","කැටන්නෙොළகட்டன்மதா஬Kethendola","","5.7"
"","","","",""
"Wmßu j¾Idm;kh  / அதிகூடிய மழழவ ீழ்ச்சி/ Highest Rainfall :","","uvl,mqj  மட்டக்களப்பு
104.4
mm
Batticaloa","",""
